book,chapter,verse_number,text
Genesis,3,6,"Kinmita an babaye han kamatahom han kahoy ngan han kamarasa kaonon han bunga hini, ngan nakahunahuna hiya nga maupay gud an may-ada kinaadman. Sanglit kinmuha hiya hin pira ka bug-os nga bunga ngan kinmaon hiya. Niyan gintagan niya an iya bana ngan kinmaon liwat hiya hini."
Genesis,3,7,"Han pakakaon gudla nira hini, nahibaro hira ngan nakasabot nga mga hubo hira; sanglit naghimo hira hin tapis hin mga dahon hin igos basi katabonan an ira lawas."
Genesis,3,8,"Hito ngahaw nga kulopay hinbatian nira an Ginoo nga Dyos nga naglalakat dida han tanaman, ngan tinmago hira ha iya dida han kakahoyan."
Genesis,3,9,"Kundi gintawag han Ginoo nga Dyos an lalake, “Hain ka?”"
Genesis,3,10,"Binmaton hiya, “Hinbatian ko ikaw dinhe han tanaman; nahadlok ako ngan tinmago ako ha imo, kay hubo ako.”"
Genesis,3,11,“Hin-o an nagsumat ha imo nga hubo ka?” nagpakiana an Dyos. “Kinmaon ka ba han bunga nga igindiri ko ha imo?”
Genesis,3,12,"Binmaton an lalake, “Gintagan ako han babaye nga imo iginbutang dinhe nga kaupod nakon, ngan kinmaon ako.”"
Genesis,3,13,"Ginpakianhan han Ginoo nga Dyos an babaye, “Kay ano nga ginbuhat mo ini?” Binmaton hiya, “Ginlimbongan ako han halas hin pagkaon hini.”"
Genesis,3,14,"Niyan ginsiring han Ginoo nga Dyos an halas, “Tungod hini pagsisirotan ko ikaw; han ngatanan nga kamanampan ikaw la mag-aantos hini nga gaba: tikang yana ha imo tiyan magdadanas ka ngan tapotapo an imo kakaonon samtang buhi ka pa."
Genesis,3,15,"Hihimoon ko nga magkaaway kamo—hi ikaw ngan han babaye; dayuday magkaaway an iya ngan an imo mga tulin. An iya mga tulin amo an madugmok han imo ulo, ngan pagtutukbon man nimo an iya tikod.”"
Genesis,3,16,"Ngan nagsiring hiya ngadto han babaye, “Dudugangan ko an imo kakurian dida ha imo pagburod ngan an imo kasakitan dida ha imo pag-anak. Bisan pa ngani hini, mahigugma ka la gihapon han imo bana, ngan hiya magpapangulo ha imo.”"
Genesis,3,17,"Ngan nagsiring hiya ngadto han lalake, “Namati ka han imo asawa ngan kinmaon ka han bunga nga igindiri ko ha imo. Tungod han imo ginbuhat, higagabaan an tuna. Magkakabudlay ka hin duro ha bug-os mo nga kinabuhi hin pagpabunga hini hin igo nga pagkaon para ha imo."
Genesis,3,18,"Maturok ha tuna in katungkan ngan kasapinitan, ngan an imo kakaonon amo an mga tanom ha kapatagan."
Genesis,3,19,"Igbabalhas ka gud ngan gugul-a ka hin tinuod hin pagpabunga han tuna hin pagkaon ngada han pagbalik mo ngadto han tuna nga ginhimo ha imo. Ginhimo ka tikang hin tuna, ngan mabalik ka liwat hin ka tuna.”"
Genesis,3,20,Ginngaranan ni Adan an iya asawa nga Eva kay amo hiya an iroy han ngatanan nga mga tawo.
Genesis,3,21,"Ngan naghimo an Ginoo nga Dyos hin mga panapton nga anit hin mananap para kan Adan ngan han iya asawa, ngan iya ginbadoan hira."
Genesis,3,22,"Niyan nagsiring an Ginoo nga Dyos, “Yana nahimo na an tawo nga sugad ha aton ngan nasabot na han maupay ngan han maraot. Kinahanglan diri hiya pagtugotan hin pagkaon hin bunga tikang han kahoy nga nahatag hin kinabuhi, ngan mabuhi hin kadayonan.”"
Genesis,3,23,Sanglit ginpaiwas hiya han Ginoo nga Dyos tikang han Tanaman han Eden ngan ginpapag-uma hiya han tuna nga ginhimo ha iya.
Genesis,3,24,"Niyan ginbutangan niya didto han sinirangan nga dapit han tanaman hin buhi nga mga binuhat, ngan hin usa nga nag-iidlap nga espada nga waray hunong hin pagbinirik. Ginbuhat ini basi waray makahirani nga bisan hin-o han kahoy nga nahatag hin kinabuhi."
Genesis,4,1,"Niyan nakighilawas hi Adan kan Eva nga iya asawa. Nagburod hi Eva ngan nag-anak hin lalake ngan nagsiring, “Tungod han bulig han Ginoo nagkamay-ada ako anak nga lalake.” Sanglit iya ginngaranan hiya nga Cain."
Genesis,4,2,"Ngan nag-anak liwat hi Eva hin lain nga lalake, hi Abel. Nahimo hi Abel nga usa nga magmarangno hin mga karnero, kundi parauma hi Cain."
Genesis,4,3,Usa ka adlaw nagdara hi Cain hin mga abot han iya inani ngan iya iginhalad ini ngadto han Ginoo .
Genesis,4,4,"Niyan nagdara hi Abel han suhag nga nati nga karnero nga igin-anak hin usa han iya mga karnero, gin-ihaw ini, ngan iginhatag an gimamay-upayi nga mga bahin hini. Nalipay an Ginoo kan Abel ngan han iya halad,"
Genesis,4,5,kundi iginsikway niya hi Cain ngan an iya halad. Napungot hin duro hi Cain ngan nagkuriot hiya hin kasina.
Genesis,4,6,"Niyan nagsiring an Ginoo kan Cain, “Kay ano nga nasisina ka? Kay ano nga nagkukuriot ka?"
Genesis,4,7,"Kon maupay an imo ginbuhat, mahiyomhiyom ka unta; kundi tungod nga maraot an imo ginbuhat, nagama ha imo an sala ngan karuyag na hikaptan ka niya, sanglit kinahanglan nga madaog ini nimo.”"
Genesis,4,8,"Niyan nagsiring hi Cain kan Abel nga iya bugto, “Tana, pakadto kita didto ha kaumhan.” Han nakadto na hira han kaumhan, dinasmagan ni Cain an iya bugto ngan ginpatay niya."
Genesis,4,9,"Pinmakiana kan Cain an Ginoo , “Hain na hi Abel nga imo bugto?” Binmaton hiya, “Ambot. Ako ba an magmarangno han akon bugto?”"
Genesis,4,10,"Niyan nagsiring an Ginoo , “Kay ano nga ginbuhat mo ini nga makangingirhat nga butang? Nagoliat ngadi ha akon tikang ha tuna an dugo han imo bugto sugad hin goliat hin pagbulos."
Genesis,4,11,Yana gagabaan ka ngan diri ka na makakag-uma han tuna nga hinumban han dugo han imo bugto ngan an tuna daw binmuka han iya baba basi makausop han dugo han imo bugto nga imo ginpatay.
Genesis,4,12,"Kon mag-uma ka, diri mahatag hin bisan ano nga abot an tuna; maglilinayawlayaw ka nga waray himangkaagan ug urokyan ha bawbaw han tuna.”"
Genesis,4,13,"Ngan ginsiring ni Cain an Ginoo , “Makuri ko ini maantos nga kastigo."
Genesis,4,14,"Ginpapaiwas mo ako tikang han tuna ngan tikang ha imo atubangan. Maglilinayawlayaw ako nga waray urokyan ha bawbaw han tuna, ngan pagpapatayon ako han bisan hin-o nga makaagi ha akon.”"
Genesis,4,15,"Kundi binmaton an Ginoo , “Diri ini mahinanabo. Kon may-ada magpatay ha imo, pagbabaydan liwat ini hin pito nga kinabuhi.” Sanglit ginbutangan han Ginoo hi Cain hin tigaman basi diri hiya pagpatayon han bisan hin-o nga makakita ngan igkatapo niya."
Genesis,4,16,Ngan pinmahirayo hi Cain han Ginoo ngan nag-ukoy hiya didto hin usa nga tuna nga ginngaranan nga Nod ha sinirangan han Eden.
Genesis,4,17,"Nag-anak hin usa nga lalake hira Cain ngan han iya asawa, ngan ginngaranan hiya nga Enoc. Niyan nagtindog hi Cain hin syudad ngan isinangay ini han iya anak."
Genesis,4,18,May-ada usa nga anak nga lalake hi Enoc nga ginngaranan nga Irad nga amo an amay ni Mehujael nga amay ni Matusael nga amay ni Lamec.
Genesis,4,19,May duha nga mga asawa hi Lamec: hira Ada ug Zila.
Genesis,4,20,Nag-anak hi Ada kan Jabal nga amo an ginikanan hadton mga magmarangno hin kahayopan ngan nag-uokoy dida hin mga tulda.
Genesis,4,21,An iya bugto amo hi Jubal nga ginikanan han ngatanan nga mga musikero nga nagtutukar han arpa ngan han plauta.
Genesis,4,22,Nag-anak hi Zila kan Tubal-cain nga maghirimo hin magkalainlain nga mga garamiton tikang hin bronse ug puthaw. Hi Naama amo an babaye nga bugto ni Tubal-cain.
Genesis,4,23,"Ginsiring ni Lamec an iya kaasaw-an, “Ada ug Zila, pamatii ako. Nakamatay ako hin batan-on nga lalake kay ginsuntok ako niya."
Genesis,4,24,"Kon pito nga kinabuhi an iginbabayad para hin pagpatay kan Cain, setentay siete nga kinabuhi an igbabayad kon pagpatayon ako.”"
Genesis,4,25,"Nag-anak liwat hin lain nga lalake hira Adan ngan han iya asawa. Nagsiring hi Eva kan Adan, “Gintagan ako han Dyos hin usa nga anak nga lalake nga liwan kan Abel nga ginpatay ni Cain.” Sanglit iya ginngaranan nga Set an bata."
Genesis,4,26,May-ada usa nga anak nga lalake hi Set nga ginngaranan niya nga Enos. Amo adto an panahon nga nagtikang an mga tawo hin pagsangpit ngan pagsingba han baraan nga ngaran han Ginoo .
Genesis,5,1,"Amo ini an lista han mga tulin ni Adan. (Han pagtuhaa han Dyos han mga tawo, iya ginhimo hira nga ladawan han Dyos."
Genesis,5,2,"Iya gintuha hira nga lalake ug babaye, ginbendisyonan hira, ngan ginngaranan hira nga “Tawo”.)"
Genesis,5,3,"Han 130 na an panuigon ni Adan, nagkamay-ada hiya usa nga anak nga lalake nga supo gud ha iya, ngan iya ginngaranan nga Set."
Genesis,5,4,"Kahuman katawo ni Set, nabuhi pa hi Adan hin 800 ka tuig. May-ada pa hiya iba nga mga anak,"
Genesis,5,5,ngan namatay hiya ha panuigon nga 930.
Genesis,5,6,"Han 105 na hi Set, nagkamay-ada hiya anak nga lalake nga hi Enos,"
Genesis,5,7,"ngan nabuhi pa hi Set hin 807 ka tuig. May-ada pa hiya iba nga mga anak,"
Genesis,5,8,ngan namatay hiya ha panuigon nga 912.
Genesis,5,9,"Han 90 na hi Enos, nagkamay-ada hiya anak nga lalake nga hi Kenan,"
Genesis,5,10,"ngan nabuhi pa hi Enos hin 815 ka tuig. May-ada pa hiya iba nga mga anak,"
Genesis,5,11,ngan namatay hiya ha panuigon nga 905.
Genesis,5,12,"Han 70 na hi Kenan, nagkamay-ada hiya anak nga lalake nga hi Mahalalel,"
Genesis,5,13,"ngan nabuhi pa hi Kenan hin 840 ka tuig. May-ada pa hiya iba nga mga anak,"
Genesis,5,14,ngan namatay hiya ha panuigon nga 910.
Genesis,5,15,"Han 65 na hi Mahalalel, nagkamay-ada hiya anak nga lalake nga hi Jared,"
Genesis,5,16,"ngan nabuhi pa hi Mahalalel hin 830 ka tuig. May-ada pa hiya iba nga mga anak,"
Genesis,5,17,ngan namatay hiya ha panuigon nga 895.
Genesis,5,18,"Han 162 na hi Jared, nagkamay-ada hiya anak nga lalake nga hi Enoc,"
Genesis,5,19,"ngan nabuhi pa hi Jared hin 800 ka tuig. May-ada pa hiya iba nga mga anak,"
Genesis,5,20,ngan namatay hiya ha panuigon nga 962.
Genesis,5,21,"Han 65 na hi Enoc, nagkamay-ada hiya anak nga lalake nga hi Matusalem."
Genesis,5,22,"Kahuman katawo ni Matusalem, hi Enoc nag-ataman han Dyos sulod hin 300 ka tuig, ngan nagkamay-ada hiya iba pa nga mga anak."
Genesis,5,23,Nakaabot hiya hin panuigon nga 365.
Genesis,5,24,"Nag-ataman hiya han Dyos ha bug-os niya nga kinabuhi ngan katapos waray na hikit-i hiya, kay ginkuha hiya han Dyos."
Genesis,5,25,"Han 187 na hi Matusalem, nagkamay-ada hiya anak nga lalake nga hi Lamec,"
Genesis,5,26,"ngan nabuhi pa hi Matusalem hin 782 ka tuig. May-ada pa hiya iba nga mga anak,"
Genesis,5,27,ngan namatay hiya ha panuigon nga 969.
Genesis,5,28,"Han 182 na hi Lamec, nagkamay-ada hiya anak nga lalake,"
Genesis,5,29,"ngan nagsiring hiya, “Tikang han tuna nga gintunglo han Ginoo , ini nga bata amo an makakahatag hin pahalibway han ngatanan naton nga magkuri nga mga buruhaton”; sanglit iya ginngaranan ini nga bata nga Noe."
Genesis,5,30,"Nabuhi pa hi Lamec hin 595 ka tuig. May-ada pa hiya iba nga mga anak,"
Genesis,5,31,ngan namatay hiya ha panuigon nga 777.
Genesis,5,32,"Han pag-abot ni Noe hin panuigon nga 500, nagkamay-ada hiya tulo nga mga anak nga kalalaken-an: hira Sem, Ham, ug Jafet."
Genesis,6,1,"Hadto nga panahon nagdamo na an mga tawo ha bug-os nga kalibutan, ngan may-ada nira mga anak nga kababayen-an."
Genesis,6,2,"Hinkit-an hin pira nga mga langitnon nga binuhat nga maghusay ini nga kababayen-an, sanglit pinangasawa nira an ira naruyagan."
Genesis,6,3,"Niyan nagsiring an Ginoo , “Diri ako matugot nga mabuhi hin kadayonan an mga tawo kay may-ada nira kamatayon. Tikang yana diri na hira mabubuhi kapin hin 120 ka tuig.”"
Genesis,6,4,"Hadto nga mga adlaw, ngan bisan ha orhe na, may-ada mga higante dinhe ha tuna, nga mga tulin hin kababayen-an nga sugad ha aton ngan hin mga langitnon nga mga binuhat. Amo hira an mga gamhanan ngan bantogan nga kalalaken-an hadto nga kadaan nga panahon."
Genesis,6,5,"Han pakasabot han Ginoo nga uraura na hin kamagraot an ngatanan nga mga tawo ha tuna, ngan dayuday mangil-ad an ira mga panhunahuna,"
Genesis,6,6,"nagbasol hiya nga iya ginhimo hira ngan iginbutang hira dinhe han tuna. Dako gud an iya pagbasol,"
Genesis,6,7,"sanglit nakasiring hiya, “Pagpupuohon ko ini nga mga tawo nga akon gintuha, pati an kamanampan, ngan an katamsihan, kay nagbabasol ako nga ginhimo ko hira.”"
Genesis,6,8,Kundi hi Noe nakalipay han Ginoo .
Genesis,6,9,"Amo ini an susumaton mahitungod kan Noe. May-ada hiya tulo nga mga anak nga kalalaken-an: hira Sem, Ham, ug Jafet. Matadong nga tawo hi Noe ha atubangan han Dyos ngan maupay gud nga tawo hadto nga panahon. Nag-ukoy hiya hin kinabuhi nga nakalipay han Dyos,"
Genesis,6,10,"Amo ini an susumaton mahitungod kan Noe. May-ada hiya tulo nga mga anak nga kalalaken-an: hira Sem, Ham, ug Jafet. Matadong nga tawo hi Noe ha atubangan han Dyos ngan maupay gud nga tawo hadto nga panahon. Nag-ukoy hiya hin kinabuhi nga nakalipay han Dyos,"
Genesis,6,11,"kundi magraot gud an ngatanan nga iba nga mga tawo ha atubangan han Dyos, ngan nakaluob na an ira kamaraot ha ngatanan nga dapit."
Genesis,6,12,"Kinmita an Dyos han kalibutan ngan hinsabotan niya nga maraot gud ini, kay diri na matadong an kinabuhi han ngatanan nga mga tawo."
Genesis,6,13,"Nagsiring an Dyos kan Noe, “Karuyag ko na gud pagpuo han ngatanan nga mga tawo. Pagpupuohon ko hira, kay puno na an kalibutan han ira magraot nga mga binuhatan."
Genesis,6,14,"Paghimo hin arka para ha imo ngahaw tikang hin pinili nga kahoy; himoi ini hin mga kwarto, ngan buliha ini hin alkitran ha sulod ngan ha gawas."
Genesis,6,15,"Himoa ini nga 133 ka metros an kahilaba, 22 ka metros an kahiluag, ngan 13 ka metros an kahitaas."
Genesis,6,16,"Himoi hin atop an arka, ngan lat-angi hin 44 ka sentimetros tikang han atop ngada han mga ligid han arka. Himoa ini nga tulo ka andana, ngan butangi hin porta dida han kagiliran hini."
Genesis,6,17,"Magpapadara ako hin lunop dinhe han tuna basi mapuo an ngatanan nga buhi nga mga binuhat. Magkakamatay an ngatanan dinhe ha tuna,"
Genesis,6,18,"kundi maghihimo ako ha imo hin ginsabotan. Sulod ikaw ngadto han arka upod an imo asawa, an imo mga anak nga kalalaken-an, ngan an ira kaasaw-an."
Genesis,6,19,"Pagdara upod ha imo ngadto han arka hin lalaki ngan hin babayi han ngatanan nga magkalainlain nga mga mananap, ngan han ngatanan nga magkalainlain nga tamsi, basi diri hira mapuo."
Genesis,6,20,"Pagdara upod ha imo ngadto han arka hin lalaki ngan hin babayi han ngatanan nga magkalainlain nga mga mananap, ngan han ngatanan nga magkalainlain nga tamsi, basi diri hira mapuo."
Genesis,6,21,Pagdara han ngatanan nga magkalainlain nga pagkaon para ha imo ngan para ha ira.”
Genesis,6,22,Ginbuhat ni Noe an ngatanan nga iginsugo han Dyos.
Genesis,7,1,"Nagsiring an Ginoo kan Noe, “Sulod ngadto han arka upod an imo bug-os nga panimalay. Hinkit-an ko nga ikaw gudla dinhe ha bug-os nga kalibutan an matadong nga tawo."
Genesis,7,2,Pagdara hin pito ka padis han tagsa nga mananap nga malinis para hin paghalad kundi usa la ka padis han tagsa nga mananap nga mahugaw.
Genesis,7,3,Pagdara liwat hin pito ka padis han tagsa nga tamsi. Buhata ini basi mabuhi an tagsa nga mananap ug tamsi ngan diri hira mapuo dinhe han tuna.
Genesis,7,4,"Kahuman hin pito ka adlaw tikang yana, pauuranon ko hin waray hunong sulod hin 40 ka adlaw ug gab-i, basi mapuo an ngatanan nga buhi nga mga binuhat nga akon ginhimo.”"
Genesis,7,5,Ngan gintuman ni Noe an ngatanan nga iginsugo han Dyos.
Genesis,7,6,Unom ka gatos na an panuigon ni Noe han paglunopi han tuna.
Genesis,7,7,Sinmulod ngadto han arka hi Noe ngan an iya asawa ngan an iya mga anak nga kalalaken-an ngan an ira kaasaw-an basi diri hira mamatay han lunop.
Genesis,7,8,"Sinmulod ngadto han arka sumala han iginsugo han Dyos in lalaki ngan babayi han tagsa nga mananap ug tamsi, magin malinis ini o diri."
Genesis,7,9,"Sinmulod ngadto han arka sumala han iginsugo han Dyos in lalaki ngan babayi han tagsa nga mananap ug tamsi, magin malinis ini o diri."
Genesis,7,10,"Paglabay hin pito ka adlaw, inmabot an lunop."
Genesis,7,11,"Han 600 na an panuigon ni Noe, dida han ika-17 nga adlaw han ikaduha nga bulan, binmukal pag-awas an ngatanan nga mga burabod han dako nga katubigan ha kahiladman han tuna, nabuksan ha langit an ngatanan nga mga ganghaan han uran,"
Genesis,7,12,ngan inmuranos ha tuna sulod hin 40 ka adlaw ug gab-i.
