book,chapter,verse_number,text
Genesis,1,21,"Pinarsua ti Dios dagiti dadakkel a parsua iti taaw, ken amin a kita ti parsua iti danum ken amin a kita ti tumatayab. Naragsakan ti Dios idi makitana dagiti inaramidna."
Genesis,1,22,"Binendisionanna amin ida, ket imbagana kadagiti parsua nga agnaed iti danum nga umaduda, ket punnoenda ti taaw. Binilinna met dagiti tumatayab nga umaduda."
Genesis,1,23,"Limmabas ti rabii, ket dimteng ti bigat. Daytoy ti maikalima nga aldaw."
Genesis,1,24,"Imbilin ti Dios, “Maaddaan ti daga iti amin a kita ti ayup: naamo ken naatap, dadakkel ken babassit.” Ket naaramid a kasta."
Genesis,1,25,Inaramid amin ida ti Dios. Naragsakan ti Dios iti nakitana.
Genesis,1,26,"Kalpasanna, kinuna ti Dios, “Ita, aramidentayo ti tao. Umaspingdanto kadatayo, ket kalanglangatayto ida. Iturayandanto dagiti ikan, dagiti tumatayab, ken amin nga animal a naamo ken naatap, dadakkel ken babassit.”"
Genesis,1,27,"Iti kasta, pinarsua ti Dios ti tao a kalanglangana. Pinarsuana ida a lalaki ken babai."
Genesis,1,28,"Binendisionanna ida a kunana, “Aganakkayo iti adu tapno agnaedto dagiti kaputotanyo iti amin a paset ti daga ket iturayandanto ti daga. Iturayanyo dagiti ikan, dagiti tumatayab, ken amin nga atap nga animal."
Genesis,1,29,Itedko a taraonyo dagiti amin a kita ti bukel ken amin a bunga ti kayo.
Genesis,1,30,Ngem itedko kadagiti amin nga atap nga animal ken amin a tumatayab dagiti ruruot ken mulmula nga adda bulongna a kas taraonda.” Ket naaramid a kasta.
Genesis,1,31,"Kinita ti Dios dagiti amin nga inaramidna, ket napalalo ti ragsakna. Limmabas ti rabii, ket dimteng ti bigat. Daytoy ti maikanem nga aldaw."
Genesis,2,1,Ket kasta a naaramid dagiti langit ken ti daga ken amin a linaonda.
Genesis,2,2,"Iti maikapito nga aldaw, nalpas ti Dios ti amin nga aramidna ket naginana."
Genesis,2,3,"Binendisionanna ti maikapito nga aldaw, ket inlasinna a naisangsangayan gapu ta iti dayta nga aldaw, nalpasna ti trabahona ket naginana kalpasan ti panagparsuana."
Genesis,2,4,"Kastoy ti pannakaparsua ti sangalubongan. Idi parsuaen ni Yahweh a Dios ti lubong,"
Genesis,2,5,awan pay ti mula iti daga ken awan ti bukel a nagrusing agsipud ta awan pay tudo ken awan pay dagiti mannalon.
Genesis,2,6,Ngem adda danum nga aggapu iti ubbog ket siboganna ti daga.
Genesis,2,7,Nangala ni Yahweh a Dios iti daga sa nangbukel iti tao. Insang-awna ti anges ti biag iti agong daytoy ket naaddaan iti biag.
Genesis,2,8,"Nangaramid ni Yahweh a Dios iti maysa a minuyongan idiay Eden, iti Daya. Sadiay ti nangikabilanna iti pinarsuana a tao."
Genesis,2,9,"Pinagtubona ti amin a kita ti agkakapintas a kayo nga agbunga iti nasayaat. Iti tengnga ti minuyongan, adda ti kayo ti biag ken ti kayo ti pannakaammo iti naimbag ken iti dakes."
Genesis,2,10,"Adda karayan nga agayus iti Eden a mangpasayak iti minuyongan. Iti panagayusna iti ruar ti Eden, nagsanga iti uppat a paset."
Genesis,2,11,Pison ti nagan ti umuna a karayan ket agayus iti likmut ti pagilian ti Havila.
Genesis,2,12,"Ditoy ti pakasarakan iti puro a balitok agraman bangbanglo a manmano a masarakan, ken agkakapateg a bato."
Genesis,2,13,Gihon ti nagan ti maikadua ket agayus iti likmut ti pagilian ti Cus.
Genesis,2,14,Tigris ti maikatlo ket agayus iti dayaen ti Asiria. Eufrates ti maikapat a sanga ti karayan.
Genesis,2,15,Impan ni Yahweh a Dios ti tao iti Minuyongan ti Eden tapno talonen ken aywananna.
Genesis,2,16,"Imbagana iti lalaki, “Mabalinmo ti mangan iti bunga ti uray ania a kayo iti Minuyongan"
Genesis,2,17,"malaksid ti bunga ti kayo ti pannakaammo iti naimbag ken dakes. Dimo kanen ti bunga dayta a kayo. No manganka, matayka iti isu met la nga aldaw a pannanganmo.”"
Genesis,2,18,"Kinuna ni Yahweh a Dios, “Saan a nasayaat nga agmaymaysa ti lalaki. Yaramidak iti maitutop a kadua ken katulonganna.”"
Genesis,2,19,"Nangala iti daga ket inaramidna dagiti amin nga animal ken amin a tumatayab. Impanna ida iti lalaki ket binay-anna nga isu ti mangted iti naganda. No ania ti awagna kadakuada, isu met ti nagbalin a naganda."
Genesis,2,20,Pinanaganan ngarud ti lalaki dagiti amin a tumatayab ken dagiti amin nga animal. Ngem awan kadagitoy ti maitutop a kaduana ken katulonganna.
Genesis,2,21,"Kalpasanna, pinaturog ni Yahweh a Dios ti lalaki. Bayat ti nargaan a pannaturogna, nangala iti maysa kadagiti paragpagna sana tinapalan iti lasag ti nangikkatanna."
Genesis,2,22,Inaramidna a babai ti paragpag ket impanna iti lalaki.
Genesis,2,23,"Kinuna ti lalaki, “Adda met laengen kas kaniak— Tulang a naggapu iti tulangko, ken lasag a naala iti lasagko. ‘Babai’ ti naganna ta lalaki ti nagtaudanna.”"
Genesis,2,24,Daytoy ti gapuna a panawan ti lalaki dagiti nagannak kenkuana tapno agtiponda iti asawana ket agbalinda a maymaysa.
Genesis,2,25,Agpada a lamolamo ti lalaki ken ti babai ngem awan kadakuada ti panagbain.
Genesis,3,1,"Ti uleg ti kasikapan nga animal nga inaramid ni Yahweh a Dios. Sinaludsod ti uleg iti babai, “Agpayso kadi nga imbaga ti Dios a dikay mangan iti bunga ti uray ania a kayo iti minuyongan?”"
Genesis,3,2,"“Mabalinmi ti mangan iti bunga ti uray ania a kayo iti minuyongan,” insungbat ti babai."
Genesis,3,3,"“Ngem saanmi a mabalin a kanen ti bunga ti kayo nga adda iti tengnga. No mangankami kano iti bungana wenno uray sagidenmi la koma, mataykami.”"
Genesis,3,4,"“Saan a pudno dayta,” kinuna ti uleg. “Saankayo a matay!"
Genesis,3,5,"Kasta ti sao ti Dios ta ammona a no mangankayo iti bunga ti kayo, maaddaankayto iti pannakaawat. Agbalinkayto a kas iti Dios ket maammoanyonto no ania ti naimbag ken ti dakes.”"
Genesis,3,6,Nakita ti babai a napintas ti kayo ken impapanna a nasayaat a kanen ti bungana. “Nagsayaat ket ngatan ti agbalin a masirib!” kinunana iti nakemna. Nangpuros iti sumagmamano a bunga ti kayo sa nangan. Inikkanna met ti asawana ket nangan ti lalaki.
Genesis,3,7,"Apaman a nakapanganda, naaddaanda iti pannakaawat ket nabigbigda a lamolamoda. Iti kasta, namagsasaipda kadagiti bulong ti kayo nga igos a pinangabbongda iti bagida."
Genesis,3,8,"Iti dayta a sumipnget, nangngegda ti arimpadek ni Yahweh a Dios a magmagna iti minuyongan. Naglemmeng dagiti agassawa kadagiti kakaykaywan,"
Genesis,3,9,ngem pinukkawan ni Yahweh a Dios ti lalaki. “Sadino ti ayanmo?” kinunana.
Genesis,3,10,"“Nagbutengak a nakangngeg iti timekmo iti minuyongan,” insungbat ti lalaki. “Ket naglemmengak gapu ta lamolamoak.”"
Genesis,3,11,“Siasino ti nangibaga a lamolamoka?” sinaludsod ti Dios. “Nanganka kadi iti bunga nga imparitko a kanem?”
Genesis,3,12,"“Wen, inikkannak ti babai nga intedmo a katakunaynayko ket kinnanko,” insungbat ti lalaki."
Genesis,3,13,"“Apay nga inaramidmo ti kasta?” sinaludsod ni Yahweh a Dios iti babai. Insungbatna, “Inallilawnak ti uleg, isu a nasulisogak a nangan.”"
Genesis,3,14,"Kinuna ni Yahweh a Dios iti uleg, “Madusaka gapu iti inaramidmo. Sika laeng kadagiti amin nga animal ti masapul a mangibaklay iti daytoy a lunod: Manipud ita, aguyaska ket tapok ti kanem iti unos ti panagbiagmo."
Genesis,3,15,Pagginnuraenkayto iti babai. Saanto nga agpatingga ti panagbinnusor dagiti kaputotanyo. Rim-itento ti kaputotanna ti ulom ket kagatemto met ti mukodna.”
Genesis,3,16,"Kinunana iti babai, “Paaduekto ti rigat a sagabaem bayat ti panagsikogmo. Ket ad-addanto pay inton dumteng ti panagpasikalmo. Nupay kasta, kasapulamto latta ti asawam ngem iturayannakanto.”"
Genesis,3,17,"Kinunana iti lalaki, “Impangagmo ti asawam ket kinnanmo ti bunga nga imbagak a dimo kanen. Gapu iti daytoy nga inaramidmo, mailunodto ti daga. Masapul nga igaedmo ti agtrabaho iti unos ti panagbiagmo tapno adda apitem ket umanay ti taraonmo."
Genesis,3,18,Agtubonto dagiti ruruot ken sisiitan ket kapilitanto a manganka kadagiti mula ti talon.
Genesis,3,19,Masapul nga agling-etka ket agtrabahoka iti nadagsen tapno adda ibunga ti daga agingga nga agsublika iti daga a nakaparsuaam. Nabukelka iti tapok ket agsublikanto met laeng iti tapok.”
Genesis,3,20,Eva ti impanagan ni Adan iti asawana gapu ta isu ti ina ti amin a tattao.
Genesis,3,21,Ket nangaramid ni Yahweh a Dios kadagiti pagan-anay a lalat a pinangkawesna kada Adan ken Eva.
Genesis,3,22,"Kalpasanna, kinuna ni Yahweh a Dios, “Ita, nagbalinen ti tao a kas kadatayo ket ammonan ti naimbag ken dakes. Masapul a saan a mapalubosan a mangan iti kayo ti biag amangan no saanen a matay.”"
Genesis,3,23,"Ngarud, pinagtalaw ni Yahweh a Dios ti tao iti minuyongan ti Eden ket pinagtrabahona iti daga a nagtaudanna."
Genesis,3,24,"Iti bangirna't daya ti minuyongan, nangikabil kadagiti narungsot nga animal a nagpayak. Nangikabil pay iti sumsumged a kampilan tapno awan umasideg iti kayo ti biag."
Genesis,4,1,"Kinaidda ni Adan ni Eva nga asawana ket nagsikog ti babai. Nangipasngay iti lalaki ket kinunana, “Babaen iti tulong ti Apo , naaddaanak iti anak.” Iti kasta, pinanagananna iti Cain."
Genesis,4,2,"Iti saan a nabayag, nangipasngay iti sabali nga anak a lalaki, ni Abel. Nagbalin ni Abel nga agpaspastor, ngem nagbalin a mannalon ni Cain."
Genesis,4,3,Naglabas ti tiempo. Nangala ni Cain kadagiti apitna ket indatagna a kas daton ken ni Yahweh.
Genesis,4,4,Innala ni Abel ti inauna nga anak ti maysa kadagiti karnerona. Pinartina sana indaton dagiti kasayaatan a paset. Naragsakan ni Yahweh ken ni Abel ken iti datonna
Genesis,4,5,ngem linaksidna ni Cain ken ti datonna. Kasta unay ti pungtot ni Cain ket uray la nagrupanget.
Genesis,4,6,"Kinuna ni Yahweh ken ni Cain, “Apay nga agpungtotka? Apay a kasta ti rupam?"
Genesis,4,7,"No naimbag ti inaramidmo, umis-isemka koma. Ngem gapu ta nagaramidka iti dakes, mayarig ti basol iti demonio nga agur-uray a mangkemmeg kenka. Kayatnaka nga iturayan ngem masapul a parmekem.”"
Genesis,4,8,"Kinuna ni Cain ken ni kabsatna nga Abel, “Intan agpassiar idiay away!” Idi addada iti away, dinuklos ni Cain ti kabsatna ket pinatayna."
Genesis,4,9,"Sinaludsod ni Yahweh ken ni Cain, “Sadino ti ayan ni Abel a kabsatmo?” “Diak ammo,” insungbatna. “Apay, siak aya koma ti mangay-aywan iti kabsatko?”"
Genesis,4,10,"Ket kinuna ni Yahweh, “Apay a kasta ti inaramidmo? Um-umkis kaniak ti dara ti kabsatmo manipud iti daga ket dumawdawat iti panagibales."
Genesis,4,11,"Mailunodka ket dimon mabalin a talonen daytoy a daga, ta inungapna ti ngiwatna a nangawat iti dara ni kabsatmo idi pinataymo."
Genesis,4,12,"No mulaam ti daga, awanto ti maapitmo. Awanto ti masnop a pagtaengam ket agalla-allakanto iti daga.”"
Genesis,4,13,"Ket kinuna ni Cain ken ni Yahweh, “Nadagsen unay kaniak daytoy a pannusa."
Genesis,4,14,"Ita ta pinagtalawnakon iti daytoy a daga tapno adayoak iti imatangmo, agkalkallautang ken agalla-allaakto. Papatayennakto ti siasinoman a makakita kaniak.”"
Genesis,4,15,"Ngem insungbat ni Yahweh, “Saan a mapasamak dayta. No addanto mangpatay kenka, maibalesto kenkuana iti mamimpito.” Iti kasta, nangikabil ni Yahweh iti marka ken ni Cain tapno mapakdaaran ti siasinoman a saan a rumbeng a papatayenna."
Genesis,4,16,"Pimmanaw ngarud ni Cain iti imatang ni Yahweh ket napan nagnaed iti daya ti Eden, iti lugar a maaw-awagan iti Nod."
Genesis,4,17,Naaddaan ni Cain ken ti asawana iti anak a lalaki a pinanagananda iti Enoc. Nangbangon ni Cain iti siudad sana impanagan iti anakna.
Genesis,4,18,Adda anak ni Enoc a napanaganan iti Irad. Isu ti ama ni Mehujael nga ama ni Metusael nga ama ni Lamec.
Genesis,4,19,"Dua ti assawa ni Lamec, da Ada ken Zilla."
Genesis,4,20,Impasngay ni Ada ni Jabal. Ni Jabal ti kapuonan dagiti agpaspastor ket agnaedda kadagiti tolda.
Genesis,4,21,Kabsatna ni Jubal a kapuonan ti amin nga tumutokar iti arpa ken flauta.
Genesis,4,22,Inyanak ni Zilla ni Tubal Cain a nagaramid kadagiti amin a kita ti alikamen a bronse ken landok. Ni Naama ti babai a kabsat ni Tubal Cain.
Genesis,4,23,"Kinuna ni Lamec kadagiti assawana, “Ada ken Zilla, denggendak. Adda lalaki nga agtutubo a pinatayko. Kinabilnak isut' gapuna nga inuloyak."
Genesis,4,24,"No pito a biag ti maipatli a kas sukat ti biag ni Cain, pitopulo ket pito a biag ti maipatli no patayendak.”"
Genesis,4,25,"Naaddaan ni Adan ken ti asawana iti sabali nga anak a lalaki. Kinuna ti asawana, “Pinaraburannak ti Dios iti anak a sukat ni Abel a pinatay ni Cain.” Ngarud, pinanagananna iti Set."
Genesis,4,26,"Naaddaan ni Set iti anak a lalaki a pinanagananna iti Enos. Iti dayta a tiempo, rinugian dagiti tattao nga aramaten ti nagan ni Yahweh iti panagdaydayawda."
Genesis,5,1,"Daytoy ti listaan dagiti kaputotan ni Adan. Idi parsuaen ti Dios ti tao, inaramidna a kas kenkuana."
Genesis,5,2,Nangparsua iti lalaki ken babai. Binendisionan ken pinanagananna ida iti “Tao.”
Genesis,5,3,"Idi agtawen ni Adan iti 130, naparaburan iti anak a lalaki a kas kenkuana, ket pinanagananna iti Set."
Genesis,5,4,Nagbiag pay ni Adan iti 800 a tawen. Adda pay dadduma nga annakna.
Genesis,5,5,Natay idi agtawen iti 930.
Genesis,5,6,"Idi agtawen ni Set iti 105, naparaburan iti anak a lalaki a pinanagananna iti Enos."
Genesis,5,7,Nagbiag pay iti 807 a tawen. Adda pay dadduma nga annakna.
Genesis,5,8,Natay idi agtawen iti 912.
Genesis,5,9,"Idi agtawen ni Enos iti 90, naparaburan iti anak a lalaki a pinanagananna iti Kenan."
Genesis,5,10,Nagbiag pay iti 815 a tawen. Adda pay dadduma nga annakna.
Genesis,5,11,Natay idi agtawen iti 905.
Genesis,5,12,"Idi agtawen ni Kenan iti 70, naparaburan iti anak a lalaki a pinanagananna iti Mahalalel."
Genesis,5,13,Nagbiag pay iti 840 a tawen. Adda pay dadduma nga annakna.
Genesis,5,14,Natay idi agtawen iti 910.
Genesis,5,15,"Idi agtawen ni Mahalalel iti 65, naparaburan iti anak a lalaki a pinanagananna iti Jared."
Genesis,5,16,Nagbiag pay iti 830 a tawen. Adda pay dadduma nga annakna.
Genesis,5,17,Natay idi agtawen iti 895.
Genesis,5,18,"Idi agtawen ni Jared iti 162, naparaburan iti anak a lalaki a pinanagananna iti Enoc."
Genesis,5,19,Nagbiag pay iti 800 a tawen. Adda pay dadduma nga annakna.
Genesis,5,20,Natay idi agtawen iti 962.
Genesis,5,21,"Idi agtawen ni Enoc iti 65, naparaburan iti anak a lalaki a pinanagananna iti Matusalem."
Genesis,5,22,Nagbiag ni Enoc a nakikadkadua iti Dios iti 300 a tawen. Adda pay dadduma nga annakna.
Genesis,5,23,"Kalpasanna, nagbiag pay iti 365 a tawen."
Genesis,5,24,"Nagbiag iti sidong ti Dios. Kalpasanna, nagpukaw, agsipud ta innala ti Dios."
Genesis,5,25,"Idi agtawen ni Matusalem iti 187, naparaburan iti anak a lalaki a pinanagananna iti Lamec."
Genesis,5,26,Nagbiag pay iti 782 a tawen. Adda pay dadduma nga annakna.
Genesis,5,27,Natay idi agtawen iti 969.
Genesis,5,28,"Idi agtawen ni Lamec iti 182, naparaburan iti anak a lalaki."
Genesis,5,29,"Kinuna ni Lamec, “Manipud iti daga nga inlunod ti Apo , mangyeg daytoy nga ubing iti gin-awa kadagiti amin a nadagsen a trabahotayo.” Isu a pinanagananna iti Noe."
Genesis,5,30,Nagbiag pay ni Lamec iti 595 a tawen. Adda pay dadduma nga annakna.
Genesis,5,31,Natay idi agtawen iti 777.
Genesis,5,32,"Agtawen ni Noe iti 500 idi naparaburan iti tallo nga annak a lallaki: da Sem, Ham ken Jafet."
Genesis,6,1,Napuskolen dagiti tattao iti daga iti dayta a panawen. Adun dagiti nayanak a babbai.
Genesis,6,2,"Idi makita dagiti nailangitan a parsua a napipintasda, pinilida dagiti magustoanda ket inasawada ida."
Genesis,6,3,"Kinuna ni Yahweh, “Diak ipalubos nga agbiag iti agnanayon dagiti tattao ta tattaoda laeng a matay. Manipud ita, saanen a nasursurok ngem 120 a tawen ti madanonda a panagbiag.”"
Genesis,6,4,"Kadagidi nga aldaw ken uray pay kadagiti sumarsaruno, addan dagiti higante iti rabaw ti daga. Isuda dagiti annak dagiti nailangitan a parsua ken dagiti babbai nga inasawada. Nalatakda ket mabigbigbigda a naindaklan a bannuar idi panawenda."
Genesis,6,5,Nakita ni Yahweh a nalabesen ti kinadakes dagiti tattao iti daga ket bin-ig a kinadakes ti pampanunotenda.
Genesis,6,6,Nagbabawi iti panangaramidna kadakuada ken ti panangisaadna kadakuada iti daga.
Genesis,6,7,"Kinuna ni Yahweh, “Pukawek dagitoy a tattao a pinarsuak, dagiti animal ken dagiti tumatayab. Agbabawiak a nangaramid kadakuada.”"
Genesis,6,8,Ngem ni laeng Noe ti nasayaat iti imatangna.
Genesis,6,9,"Daytoy ti pakasaritaan ni Noe. Tallo ti annakna a lallaki: da Sem, Ham ken Jafet. Ni la Noe ti naimbag a tao idi panawenna. Nagbiag iti pannakikadkaduana iti Dios."
Genesis,6,10,"Daytoy ti pakasaritaan ni Noe. Tallo ti annakna a lallaki: da Sem, Ham ken Jafet. Ni la Noe ti naimbag a tao idi panawenna. Nagbiag iti pannakikadkaduana iti Dios."
Genesis,6,11,Ngem nagbalin a dakes dagiti amin a tattao iti imatang ti Dios ket nagwaras ti kinadakes iti amin a lugar.
Genesis,6,12,Nakita ti Dios a dakes ti kasasaad ti lubong ken dakes met ti panagbiag dagiti tattao.
Genesis,6,13,"Kinuna ti Dios ken ni Noe, “Inkeddengko a pukawen ti amin a tattao. Aglablabesen ti kinaranggas iti lubong gapu iti dakes nga aramidda. Dadaelek ida a mamimpinsan ken ti lubong."
Genesis,6,14,Mangalaka kadagiti tarikayo a sedro ket mangaramidka iti dakkel a daong nga addaan kadagiti kuarto. Pastaam iti alketran iti uneg ken iti ruar.
Genesis,6,15,"Aramidem a 133 a metro ti kaatiddog, 22 a metro ti kaakaba ken 13 a metro ti kangatona."
Genesis,6,16,Ikkam iti atep nga 44 a sentimetro ti ngatngatoanna kadagiti diding. Aramidem a tallo a kadsaaran ket ikkam iti ridaw ti sikigan.
Genesis,6,17,Layusek ti daga tapno mapukaw amin a parsua. Matayto amin nga adda biagna iti rabaw ti daga.
Genesis,6,18,"Ngem makitulagak kenka. Lumugankayo iti daong—sika, ti asawam, dagiti annakmo ken dagiti assawada."
Genesis,6,19,Ikuyogmo ti sangapagassawaan ti amin a kita ti animal ken ti amin a kita ti tumatayab ket dimo baybay-an a matayda.
Genesis,6,20,Ikuyogmo ti sangapagassawaan ti amin a kita ti animal ken ti amin a kita ti tumatayab ket dimo baybay-an a matayda.
Genesis,6,21,"Mangalaka iti amin a kita ti taraon nga agpaay kadakayo, kasta met kadakuada.”"
Genesis,6,22,Inaramid amin ni Noe ti imbilin ti Dios kenkuana.
Genesis,7,1,"Kinuna ni Yahweh ken ni Noe, “Sumrekkayo a sangafamiliaan iti daong. Nasarakak a sika laeng ti nalinteg ditoy lubong."
Genesis,7,2,Mangikuyogka iti pito a pagassawaan iti amin a kita ti animal a maibilang a nadalus ken sangaparis iti amin a saan a maibilang a nadalus.
Genesis,7,3,Mangikuyogka met iti pito a paris ti amin a kita ti tumatayab. Aramidem daytoy tapno mataginayon ti amin a kita ti animal ken tumatayab ket umadudanto manen iti rabaw ti daga.
Genesis,7,4,"Pito nga aldaw manipud ita, pagtudoek nga agpaut iti 40 nga aldaw ken rabii tapno mapukaw ti amin a sibibiag a parsua.”"
Genesis,7,5,Ket inaramid ni Noe ti amin nga imbilin ni Yahweh.
Genesis,7,6,Agtawen ni Noe iti 600 idi malayus ti daga.
Genesis,7,7,"Naglugan ngarud iti daong a kaduana ti asawana, dagiti annakna ken dagiti assawada tapno malisianda ti layus."
Genesis,7,8,"Kas imbilin ti Dios, inkuyogna ti pagassawaan ti amin a kita ti animal ken tumatayab, maibilangda man a nadalus wenno saan."
Genesis,7,9,"Kas imbilin ti Dios, inkuyogna ti pagassawaan ti amin a kita ti animal ken tumatayab, maibilangda man a nadalus wenno saan."
Genesis,7,10,Dimteng ti layus kalpasan ti pito nga aldaw.
Genesis,7,11,"Agtawenen ni Noe iti 600. Iti maika-17 nga aldaw ti maikadua a bulan, pimsuak ti amin nga ubbog ti dakkel a taaw iti uneg ti daga, naluktan dagiti amin a pagruaran ti danum ti tangatang"
Genesis,7,12,ket nagtudo iti unos ti 40 nga aldaw ken rabii.
Genesis,7,13,"Iti dayta met la nga aldaw, limmugan ni Noe ken ti asawana iti daong. Kaduada dagiti tallo nga annakda—da Sem, Ham ken Jafet ken dagiti assawada."
Genesis,7,14,"Limmugan met ti amin a kita ti animal, naamo ken naatap, dagiti agkarkarayam ken dagiti agkarkaradap ken amin a kita ti tumatayab."
Genesis,7,15,"Kas imbilin ti Dios, sangapagassawaan ti tunggal kita ti sibibiag a parsua ti inkuyog ni Noe iti daong."
Genesis,7,16,"Kalpasanna, rinikpan ni Yahweh ti ruangan ti daong."
Genesis,7,17,Uppat a pulo nga aldaw a nagpaut ti layus. Dimmakkel ti danum agingga a timpaw ti daong.
Genesis,7,18,"Idi umadalem nga umadalem, nayan-anud ti daong."
Genesis,7,19,Nagtultuloy a dimmakkel ti danum agingga a natinep dagiti kangatoan a bantay.
Genesis,7,20,Immadalem nga immadalem ket ngimmato ti danum iti pito a metro iti labes ti tuktok dagiti bantay.
Genesis,7,21,"Natay amin a nabiag iti rabaw ti daga—dagiti tumatayab, dagiti animal ken amin a tattao."
Genesis,7,22,Natay amin nga adda angesna ditoy daga.
Genesis,7,23,"Pinukaw ni Yahweh ti amin a sibibiag ditoy daga—tao, animal ken tumatayab, malaksid ni Noe ken dagiti kakaduana iti daong."
Genesis,7,24,Saan a nagimbaas ti danum iti uneg ti 150 nga aldaw.
Genesis,8,1,Saan a nalipatan ti Dios ni Noe ken dagiti amin nga animal a kaduana iti daong. Pinaganginna ket nangrugi a bimmassit ti danum.
Genesis,8,2,"Narikpan dagiti ubbog iti uneg ti daga ken dagiti ruangan ti danum iti tangatang. Nagsardeng ti tudo,"
Genesis,8,3,ket nain-inut a nagimbaas ti danum iti unos ti 150 nga aldaw.
Genesis,8,4,"Iti maika-17 nga aldaw iti maikapito a bulan, naisadsad ti daong iti kabambantayan ti Ararat."
Genesis,8,5,"Nagtuloy a bimmaba ti danum ket iti umuna nga aldaw ti maika-10 a bulan, nagparang ti tuktok dagiti bantay."
Genesis,8,6,"Kalpasan ti 40 nga aldaw, nangilukat ni Noe iti maysa a tawa ti daong"
Genesis,8,7,ket nangibulos iti wak. Saan a nagsubli ti wak ngem nagtayab a naglawlawlaw agingga iti awanen ti danum.
Genesis,8,8,"Kabayatanna, nangipatayab ni Noe iti kalapati tapno kitaenna no imbaasen ti danum."
Genesis,8,9,"Ngem gapu ta natinep pay laeng ti daga, awan ti nasarakan ti kalapati a pagdissoanna. Nagsubli iti daong ket tiniliw ni Noe sana insubli iti uneg."
Genesis,8,10,Pinalabas ni Noe ti pito nga aldaw sana manen imbulos ti kalapati.
Genesis,8,11,"Iti sumipnget, nagsubli kenkuana ti kalapati. Adda nalangto a bulong ti olibo iti sippit ti kalapati. Daytoy ti nakaammoan ni Noe a bimmaban ti danum."
Genesis,8,12,Pinalabasna manen ti pito nga aldaw sana impatayab ti kalapati. Saanen a nagsubli ti tumatayab.
Genesis,8,13,"Agtawen idin ni Noe iti 601. Iti umuna nga aldaw ti umuna a bulan, inikkat ni Noe ti atep ti daong, inwarasna ti panagkitana ket nakitana nga agmagmagan ti daga."
Genesis,8,14,"Iti maika-27 nga aldaw ti maikadua a bulan, namagaanen a namimpinsan ti daga."
Genesis,8,15,"Kinuna ti Dios ken ni Noe,"
