book,chapter,verse_number,text
Genesis,1,29,"Ngana pa ning Dios, Lawan yu, babie ku la kekayu ding heganaganang tanaman a ating bini king mabilug a yatu at ing balang tanaman a mamungang ating butul kilub ban maging pamangan yu."
Genesis,1,30,"At babie ku ing sablang berding tanaman karing heganaganang animal, karing sablang ayup, at karing sablang melalang a gagapang king yatu at king balang mabibie king yatu. At ita ing milyari."
Genesis,1,31,"Linawe na ning Dios ing sablang lelangan na, at ikit na king tune mayap. Miras ing bengi at dinatang ing abak. Ita ya ing kanam a aldo."
Genesis,2,1,Makanyan na lang inari ning Dios ding banua at ing yatu ampon ing heganaganang atyu kareti.
Genesis,2,2,"Ayari na ning Dios ing dapat na kilub ding anam a aldo, at kaybat pepaynawa ya king kapitung aldo king sablang bage depat na."
Genesis,2,3,"Binendisyunan ne ing kapitung aldo at gewa neng banal, uling king aldong ita ya pepaynawa king heganaganang dapat na king pamaglalang."
Genesis,2,4,"Ita ya ing istoria na ning pangalalang ning banua at yatu. Kanitang lalangan ne ning Ginung Dios ing yatu at ing banua,"
Genesis,2,5,"alang nanu pa mang tanaman king yatu at ala pang dikut a tutubu king marangle, uling e ya pa pepauran ing Ginung Dios king yatu at ala pang taung manasik king gabun."
Genesis,2,6,Oneng atin namang sibul a manibatan king gabun at peparanuman na ing gabun.
Genesis,2,7,"Inubug ne ning Ginung Dios ing tau ibat king alikabuk at pengisnawanan ne arung king pangisnawa ning bie, at mika bie ya ing tau."
Genesis,2,8,"Kanita mibili yang metung a mulahan ing Ginung Dios karin king Eden, king aslagan, at binili ne karin ing taung inubug na."
Genesis,2,9,"Pepatubuan na la ning Ginung Dios king gabun ding miyayaliwang tanaman a makayamang lalawan at maniaman kakanan at ing tanaman ning bie a atyu libutad na ning mulahan, at ing tanaman ning beluan tungkul king mayap at e mayap."
Genesis,2,10,Ating metung a ilug king Eden a paranum king mulahan; ibat karin meging apat yang sanga ing ilug.
Genesis,2,11,Pison ing lagyu na ning mumuna; mamagus ya king mabilug nang gabun ning Havila nung nu ating gintu.
Genesis,2,12,Tutung masanting ing gintu ning lugal a ita; atin munamang bedelio at mal a batung onyx karin.
Genesis,2,13,Gihon ing lagyu na ning kaduang ilug; mamagus ya king gabun ning Cus.
Genesis,2,14,Tigris ing lagyu na ning katlu; mamagus ya banda nang aslagan ning Asiria. At ing kapat a ilug ya ing Eufrates.
Genesis,2,15,Binili ne karin ning Ginung Dios ing tau at pepatuknangan ne king mula na ning Eden ban gambulan ne at ingatan.
Genesis,2,16,"Nganang minutus ning Ginung Dios king tau, Malyari kang mangan king isanu pa mang tanaman king mulahan,"
Genesis,2,17,subali mu ing tanaman na ning beluan tungkul king mayap at e mayap. E ka mamangan king bunga na ning tanaman a ita. Mate ka kabud mengan ka king bunga na.
Genesis,2,18,"Kanita ngana ning Ginung Dios, E mayap ing magdili-dili ya ing lalaki. Lalang kung karapatdapat a akayabe na."
Genesis,2,19,Inya ibat king gabun ing Ginung Dios miyubug yang miyayaliwang animal at miyayaliwang ayup. Dela na la king lalaki ban lawan na nung nanung iyaus na kareti. Ing lagyung binie na king balang metung kareti ya ing meging lagyu na.
Genesis,2,20,Dininan na lang lagyu ning lalaki ding heganaganang animal at ding ayup; oneng metung man kareti alang meging karapatdapat maging akayabe na.
Genesis,2,21,"Inya pepatudturan neng maniaman ning Ginung Dios ing lalaki, at kabang matudtud ya kinua ne ing metung karing tagyang na at sera ne laman ing lugal a pibatan na."
Genesis,2,22,Kanita gewa neng babai ning Ginung Dios ing tagyang a kinua na king lalaki. Dela ne king lalaki at
Genesis,2,23,"ngana ning lalaki, Iti kabud ing butul ning kakung butul, at laman ning kakung laman; mayaus yang babai, uling ibat ya king lalaki."
Genesis,2,24,"Iti ing sangkan nung inya ing lalaki lakuan ne i tata na at ima na at makiabe ya king asawa na, at ilang adua maging metung na la mung katawan."
Genesis,2,25,"Lubas ya ing lalaki at ing asawa na, oneng e ra pikarine iti."
Genesis,3,1,"Ngeni, ing ubingan ya ing mautak dili karing animal a lelangan na ning Ginung Dios. Nganang mengutang ning ubingan king babai, Tutu pin king binawal na kayung mangan ning Dios king isanu pa mang bungang tanaman king mulahan?"
Genesis,3,2,"Pekibat na ning babai king ubingan, Malyari keng mangan karing bunga da ring tanaman king mulahan;"
Genesis,3,3,"subali mu king bunga na ning tanaman a atyu king libutad ning mulahan. Sinabi na ning Dios king e mi ya kakanan a bunga ni tatagkilan man. Kabud daptan yu ita, ngana, mate kayu."
Genesis,3,4,"Oneng ngana ning ubingan king babai, E tutu yan. E kayu mate!"
Genesis,3,5,"Balu na ning Dios king kabud mangan kayu maging anti kayung Dios at mibuklat kayu mata, at abalu yu ing mayap at ing e mayap."
Genesis,3,6,Ikit na ning babai king masanting yang lalawan ing tanaman at maniaman yang kanan a bunga at dapat yang pagnasan uling babie yang kabiasnan. Inya kinangwa ya karing bunga na at pengan ne; dininan nia naman ing asawa na at mengan ya.
Genesis,3,7,Kanita mu rin mibuklat la mata at ikit da ing lubas la. Inya pitungi da la ring bulung higera ban takpan ing sarili da.
Genesis,3,8,"Inyang damdaman deng lalakad king mulahan ing Ginung Dios king marimla nang dake ning patingapun, sinalikut ya ing lalaki at ing asawa na king Ginung Dios libutad ding tanaman ning mulahan."
Genesis,3,9,"Kanita inaus ne ning Ginung Dios ing lalaki at kitnan ne, Nu ka karin?"
Genesis,3,10,"Pekibat na, Dimdam da kayu king mulahan, oneng tatakut ku uling lubas ku. Inya sinalikut ku."
Genesis,3,11,"Kanita kitang na ning Dios, Ninu waring sinabi kekang lubas ka? Mengan ka king bunga na ning tanaman a binawal kung kanan mo?"
Genesis,3,12,"Pekibat na ning lalaki, Ing babaing binie yung maging kayabe ku ya ing minie king bunga na ning tanaman kanaku at pengan ke."
Genesis,3,13,"Kanita kitang na ning Ginung Dios king babai, Obat gewa mu ing anti kanyan? Pekibat ning babai, Lininlang na ku ning ubingan, inya mengan ku."
Genesis,3,14,"Kanita ngana ning Ginung Dios king ubingan, King gewa mung yan misumpa ka; karing heganaganang animal ika mung bukud ing misumpang anti kaniti: manibat ngeni gumapang ka king kapamilatan na ning kekang atian at alikabuk ing kekang kanan kabang mabie ka."
Genesis,3,15,"Mikasama kayu ning babai; milaban la ding anak na at ding anak mu. Lasawan de ring anak na ing buntuk mu, at tuktukan mu no man ding sakung da."
Genesis,3,16,"Ngana naman king babai, Dagdagan ku ing kasakitan mu king kekang pamanganak; king sakit ibait mu la ding anak mu. Makanyan man pagnasan me pa mu rin ing asawa mu at pailalam ka king upaya na."
Genesis,3,17,"Ngana namang sinabi king lalaki, Uling mekiramdam ka king asawa mu at mengan king bunga ning tanaman a binawal kung kanan mu, misumpa ya ing gabun uli mu. Kailangan kang magal ba mung apangan ing bunga na kabang mabie ka."
Genesis,3,18,Palto yang dikut at tanaman a masuksuk at mangan kang tanaman gubat.
Genesis,3,19,"Mika pamangan ka kapamilatan na ning tulu ning pawas mu angga king magbalik ka king gabun nung nu ka ibat, uling king gabun ka ibat, king gabun ka naman mibalik."
Genesis,3,20,Pemalagyuan neng Eva ning lalaki ing asawa na uling ya ing meging ima na ning meto ketawan.
Genesis,3,21,Ginawa yang imalan ing Ginung Dios a ibat king balat animal at piniblasan na la.
Genesis,3,22,"Kanita ngana ning Ginung Dios, Oyni ing tau; meging kalupa ta ne. Balu na na ing mayap at ing e mayap. Inya e ya sukat mipaintulutan kumang bunga king tanaman na ning bie at mangan kaniti at e mate kapilan man."
Genesis,3,23,Inya tinabi ne ning Ginung Dios ing tau king Mula ning Eden ban tamnan ne ing gabun a penibatan na.
Genesis,3,24,Tinabi ne king mulahan ing tau at dela ne king bandang aslagan na ning Mula ning Eden at mibili yang kerubin at metung a espadang milalablab mamarap nu man karin ban magbante king dalan papunta king tanaman na ning bie.
Genesis,4,1,"Sipingnan neng Adan ing asawa nang i Eva at mebuktut ya, at beit ne i Cain. Ngana, Mikayanak kung metung a lalaki king saup na ning Ginu . Inya Cain ing pemalagyu na king anak na."
Genesis,4,2,Beit ne ing metung pang anak a lalaki. Abel ing lagyu na. Pastul ya i Abel at i Cain naman ortelanu ya.
Genesis,4,3,Dinatang ing aldo at i Cain migdala yang aibie na king Ginu ibat king bunga na ning gabun.
Genesis,4,4,"I Abel naman migdala yang metung karing pangane biseru karing tupa na, at inain na ing masanting diling dake. Metula ya ing Ginu kang Abel at king daralan nang ain."
Genesis,4,5,Oneng e ya metula kang Cain at king ain a darala na. Mimua ya i Cain at meslam ya lupa.
Genesis,4,6,"Ngana ning Ginu kang Cain, Obat mua ka? Obat maslam ka lupa?"
Genesis,4,7,"Nung mayap ing gewa mu, sukat kang tumula; nung e mayap, ing kasalanan manaya ya lele mung pasbul; pagnasan na ka, oneng sukat meng sambutan."
Genesis,4,8,"Misan a aldo, nganang Cain kang Abel a kapatad na, Tara, munta kata king marangle. Minta la king marangle at kabang atyu la karin, lepitan neng Cain i Abel at pete ne."
Genesis,4,9,"Kanita nganang mengutang ning Ginu kang Cain, Nukarin ya ing kapatad mung i Abel? E ke balu, nganang mekibat. Aku wari ing talaingat king kapatad ko?"
Genesis,4,10,"Kanita ngana ning Ginu , Obat gewa mu ing anti kanyan? Kukulait kanaku ibat king gabun ing daya na ning kapatad mu."
Genesis,4,11,Manibat ngeni makasumpa ka at mitabi ka king gabun a mistulang asbuk a mininum king dayang pepatulu mu king kapatad mu.
Genesis,4,12,"Mananaman ka man, oneng ala yang ibie pupul ing gabun; ala kang pupulan. Maglibut-libut ka king mabilug a yatu at e ka malyaring mipaindatun nu man karin."
Genesis,4,13,"Nganang Cain king Ginu , Kabayat nang pusanan niting binie yung parusa!"
Genesis,4,14,"Palakuan yu ku king gabun a iti at mabating ku ban e yu na ku akit; maglayas-layas kung alang tuknangan king lupa na ning yatu, at paten na ku ning ninumang manakit kanaku!"
Genesis,4,15,"E makanyan, ngana ning Ginu kang Cain. Itang makamate keka, makatapitu yang besis miparusan. Mibili yang metung a tatak ing Ginu kang Cain ban e ne paten ning ninumang taung manakit kang Cain."
Genesis,4,16,"Meko ya i Cain king arapan na ning Ginu at menuknangan ya king sakup ning Nod, king dane nang aslagan ning Eden."
Genesis,4,17,"Sipingnan neng Cain ing asawa na; mebuktut ya at beit ne i Enoc. Telakad neng Cain ing metung a siudad, at pekilagyu ne iti king anak nang i Enoc."
Genesis,4,18,"I Irad ya ing meging anak nang Enoc, at meging anak na ne man Irad i Meuyael. Anak neng Meuyael i Metusael, at anak neng Metusael i Lamec."
Genesis,4,19,Adua ya asawa i Lamec; i Ada at i Zilla.
Genesis,4,20,Beit neng Ada i Jabal; ya ing pipumpunan da ring taung manuknangan karing tolda at manese animal antimo ding baka.
Genesis,4,21,Jubal ne man lagyu ing kapatad na; ya naman ing pipumpunan da ring sablang manigtigan lira at plauta.
Genesis,4,22,Beit neng Zilla i Tubal-Cain a pipumpunan da ring taung biasang gawa karing kasangkapan a tangsu at bakal. Naama ya lagyu ing kapatad nang babaing Tubal-Cain.
Genesis,4,23,"Nganang Lamec karing asawa na, Ada at Zilla, pakiramdaman yu ku! Pete ke ing metung a kayanakan uli ning penasakit na ku."
Genesis,4,24,"Nung ing makamate kang Cain makatapitu yang besis miparusan, ing kang Lamec naman makatapitung pulu't pitung besis."
Genesis,4,25,"Pasibayu neng sipingnan Adan ing asawa na, at menganak yang lalaki at pemalagyuan neng Set. Dininan na kung aliwang anak ning Dios, nganang Eva, bilang kalibe nang Abel a pete nang Cain."
Genesis,4,26,"Mikayanak yang metung a lalaki i Set, at pemalagyuan neng Enos. Kanita la megumpisang minaus ding tau king lagyu na ning Ginu king karelang pamanyamba."
Genesis,5,1,"Oyni ing listahan da ring lahi nang Adan. Kanitang lelangan ne ning Dios ing tau, lelang neng kawangis na."
Genesis,5,2,Lelangan na lang lalaki at babai; binendisyunan na la at inaus na lang Tau kanitang lalangan na la.
Genesis,5,3,Dinalan atlung pulung banua ne i Adan inyang ayanak ne ing metung a anak a lalaking kawangis na. Set ing pemalagyu na king anak na.
Genesis,5,4,"Kaybat nang mibait Set, mebie ya pang walung dalan a banua i Adan, at mika aliwa ya pang anak a lalaki at babai."
Genesis,5,5,Miras yang siam a ralan at atlung pulung banua i Adan bayu ya mete.
Genesis,5,6,"Kanitang dinalan ya at limang banua i Set, ayanak ne i Enos."
Genesis,5,7,Mebie ya pang walung dalan at pitung banua i Set kaybat nang mibait Enos. Mika aliwa ya pang anak a lalaki at babai.
Genesis,5,8,Miras yang siam a ralan at labing aduang banua i Enos bayu ya mete.
Genesis,5,9,"Kanitang siam yang pulung banua i Enos, ayanak ne i Kenan."
Genesis,5,10,"Mebie ya pang walung dalan at labing limang banua kaybat nang mibait Kenan, at mika aliwa ya pang anak a lalaki at babai."
Genesis,5,11,Miras yang siam a ralan at limang banua i Enos bayu ya mete.
Genesis,5,12,"Kanitang pitu yang pulung banua i Kenan, ayanak ne i Mahalalel."
Genesis,5,13,"Mebie ya pang walung dalan at apat apulung banua i Kenan kaybat nang mibait Mahalalel, at mika aliwa ya pang anak a lalaki at babai."
Genesis,5,14,Miras yang siam a ralan at apulung banua i Kenan bayu ya mete.
Genesis,5,15,"Kanitang anam yang pulu't limang banua i Mahalalel, ayanak ne i Jared."
Genesis,5,16,"Mebie ya pang walung dalan at atlung pulung banua i Mahalalel kaybat nang mibait Jared, at mika aliwa ya pang anak a lalaki at babai."
Genesis,5,17,Miras yang walung dalan at siam apulu't limang banua i Mahalalel bayu ya mete.
Genesis,5,18,"Kanitang dinalan ya at anam apulu't aduang banua i Jared, ayanak ne i Enoc."
Genesis,5,19,"Mebie ya pang walung dalan a banua i Jared kaybat nang mibait Enoc, at mika aliwa yang anak a lalaki at babai."
Genesis,5,20,Miras yang siam a ralan at anam apulu't aduang banua i Jared bayu ya mete.
Genesis,5,21,"Kanitang anam yang pulu't limang banua i Enoc, ayanak ne i Matusalem."
Genesis,5,22,"Mebie ya pang atlung dalan a banua i Enoc; mibiebie yang malapit a malapit king Dios kaybat nang mibait Matusalem, at mika aliwa ya pang anak a lalaki at babai."
Genesis,5,23,Miras yang atlung dalan at anam apulu't limang banua i Enoc.
Genesis,5,24,"Mibiebie yang malapit a malapit king Dios, at mewala nia mung bigla uli na ning kinua ne ning Dios."
Genesis,5,25,"Kanitang dinalan ya at walung pulu't pitung banua i Matusalem, ayanak ne i Lamec."
Genesis,5,26,"Mebie ya pang pitung dalan at walung pulu't aduang banua i Matusalem, at mika aliwa ya pang anak a lalaki at babai."
Genesis,5,27,Miras yang siam a ralan at anam apulu't siam a banua i Matusalem bayu ya mete.
Genesis,5,28,Kanitang dinalan ya at walung pulu't aduang banua i Lamec mikayanak ya
Genesis,5,29,"at inaus neng Noe. Ngana, Ibat king gabun a binili na ning GINU lalam ning sumpa, ing anak a iti atdanan na katamung kapaynawan king kapagalan tamu at kasakitan."
Genesis,5,30,"Mebie ya pang limang dalan at siam apulu't limang banua i Lamec kaybat nang mibait Noe, at mika aliwa ya pang anak a lalaki at babai."
Genesis,5,31,Miras yang pitung dalan at pitung pulu't pitung banua i Lamec bayu ya mete.
Genesis,5,32,"Kanitang lima yang dalan a banua i Noe, ayanak na la di Sem, Ham, at Jafet."
Genesis,6,1,"Kanitang megumpisa na lang merakal ding tau king yatu at mikayanak lang babai,"
Genesis,6,2,"ikit da ring anak na ning Dios king malagu la ding anak da ring tau. Inya, gewa da lang asawa da ring sablang apili ra kareti."
Genesis,6,3,"Kanita ngana ning Ginu , E ku paintulut ing kumaba ya bie ing tau uling laman ya. E ya mie lagpus king dinalan at aduang pulung banua."
Genesis,6,4,Karing aldong deta ating linto higanti king yatu; anak da la reti ding anak na ning Dios karing anak dang babai ding tau. Ila ding bayani na ning minunang panaun; tau lang pikabaluan.
Genesis,6,5,Ikit na ning Ginu king tutu nang mikalat ing kasalanan ning tau king yatu at parating e mayap ing atyu king isip na.
Genesis,6,6,Melungkut ya ing Dios uling lelangan ne ing tau.
Genesis,6,7,"Inya sinabi na, Buran ke king yatu ing taung lelangan ku at pati na animal a malati't maragul ampon ding ayup. Malungkut ku uling lelangan ko pa."
Genesis,6,8,Oneng meging kalugud-lugud ya i Noe king Ginu .
Genesis,6,9,"Oyni ing istoria na ning pamilya nang Noe. Tau yang makatuliran i Noe, at ala yang kapintasan ketang panaun na. Mapamintu ya king Dios."
Genesis,6,10,"Atlu la ding meging anak na: di Sem, Ham, at Jafet."
Genesis,6,11,E ya mayap ing yatu king akakit na ning Dios at mitmu yang dewakan.
Genesis,6,12,"Linawe ne ning Dios ing yatu at ikit nang e ya meging mayap, uling mabibie la ngan ding sablang tau king e ustu."
Genesis,6,13,"Ngana ning Dios kang Noe, Inari ku na king lub ku ing paten la ding heganaganang tau king yatu. Uli na ning tau kinatmu yang dewakan ing yatu; gisanan ku la ngan pati na ing heganaganang mabibie king yatu."
Genesis,6,14,Gawa kang barku king sipres a karutungan. Dinan meng miyayaliwang partisyun at panapalan meng alketran kilual at kilub.
Genesis,6,15,"Gawan meng apat a ralan limang pulung talampakan king kaba, pitung pulu't limang talampakan king lapad, at apat apulu't limang talampakan king katas."
Genesis,6,16,"Atapan me at dinan awang king makapadurut, milakuan kang metung at kapitnang talampakan ibat king wakas ning bubungan. Gawan meng atlung patung ing barku, at dinan meng piluluban king metung nang dane."
Genesis,6,17,Malapit ku neng ipalbug ing yatu king danum ban paten ing sablang melalang a mabie king yatu; mate ing sablang atyu king yatu.
Genesis,6,18,"Pero gawa kung metung a kasunduan keka. Ika, ing asawa mu, ding anak mung lalaki, at ding asawa ra; sake kayu king barku."
Genesis,6,19,"Magdala kayung kaparis king barku karing miyayaliwang uring lelangan, metung a lalaki at metung a babai, at e mu la paintulutan mamamate."
Genesis,6,20,"Misake ka namang kaparis karing miyayaliwang uring ayup, animal a maragul at gagapang ban e la mate."
Genesis,6,21,Magdala kang apangan yu at isinup iti bilang pagkabie yu.
Genesis,6,22,Tiparan nang Noe ing heganaganang inutus na ning Dios.
Genesis,7,1,"Kanita ngana ning Ginu kang Noe, Lungub na ka king barku at ituki me ing mabilug mung pamilya, uling ika mu ing ikit kung tune darapat matulid king panaun a iti."
Genesis,7,2,"Misake kang tia pitu kaparis karing animal a malinis, pero metung mung kaparis karing animal a e malinis."
Genesis,7,3,Antimu rin tia pitu kaparis karing balang ayup. Makanyan lang manatiling mabibie king mabilug a yatu.
Genesis,7,4,Pitung aldo manibat ngeni ibaldug ku na king yatu ing uran a alang tuknang kilub ding apat apulung aldo at apat apulung bengi. Makanyan ku lang gisanan king yatu ing balang mabie a lelangan ku.
Genesis,7,5,Tiparan nang Noe ing heganaganang inutus na ning Ginu .
Genesis,7,6,Anam yang dalan a banua i Noe kanitang milyari ing maragul a albug king yatu.
Genesis,7,7,"I Noe, ing asawa na, at ding anak nang lalaki at ding asawa ra, sinake la king barku ban aligtasan da ing danum na ning albug."
Genesis,7,8,"Linub la naman king barku ding heganaganang miparis-paris a uring animal at ayup, malinis at e malinis, bilang kapamintuan king utus na ning Dios."
Genesis,7,9,"Linub la naman king barku ding heganaganang miparis-paris a uring animal at ayup, malinis at e malinis, bilang kapamintuan king utus na ning Dios."
Genesis,7,10,Kalabas da ring pitung aldo mitakpan ya ing yatu king danum ning albug.
Genesis,7,11,"Kanitang anam yang dalan a banua i Noe, king kalabing pitung aldo ning kaduang bulan, mispak la ding heganaganang sibul ning maragul a kalalalaman at mibuklat la ding pasbul ning danuman karin banua."
Genesis,7,12,Mebaldug ing masikan a uran king yatu kilub ding apat apulung aldo at apat apulung bengi.
Genesis,7,13,"King aldong ita sinake ya king barku i Noe at ding anak nang di Sem, Ham, at Jafet, ing asawa na, at ding atlu nang manuyang."
Genesis,7,14,Kayabe da lang sinake ding balang uri ding animal a malyap at matunud at balang uring animal a gagapang at lalakad king yatu at ing balang uring ayup.
Genesis,7,15,Sinake la king barku nang Noe ding balang paris karing heganaganang mabie lelangan.
Genesis,7,16,"Ding sinake lalaki la't babai ning balang bage mabie antimo ing inutus na ning Dios kang Noe. Kaybat na nita, sera na ne ning Ginu ing pasbul ning barku."
Genesis,7,17,Meganap ing albug king yatu kilub ding apat apulung aldo. Meragul ing danum at biwat ne ing barku angga king mitas ya king gabun.
Genesis,7,18,Lalung meragul ing danum at ginato ya ing barku babo na ning danuman.
Genesis,7,19,Meragul nang meragul ing danum babo ning gabun angga king limbug la ding pekamatas diling bunduk;
Genesis,7,20,ing danum ning albug matas pang aduang pulu't limang talampakan karing pakalbug a bunduk.
Genesis,7,21,"Mete la ngan ding sablang mabie lelangan king yatu: ayup, animal a matunud ampon malyap, ding heganaganang gagapang king gabun, at pati na ring tau."
Genesis,7,22,Mete ing heganaganang mangisnawa king yatu.
Genesis,7,23,"Pete na la ngan ning Ginu ding sablang mabie king yatu: tau, animal, ding gagapang, at ding ayup. Mete la ngan. Bukud mung i Noe at ding kayabe na king barku ilang mitagan."
Genesis,7,24,Menatiling e kakati ing danum kilub ding dinalan at limang pulung aldo.
Genesis,8,1,E ne kelinguan ning Dios i Noe at ding sablang animal a kayabe na king barku. Pepatiupan ne ning Dios ing angin babo na ning yatu at megumpisang kinati ing danum.
Genesis,8,2,"Misara la ring sibul ning kalalalaman, at ding pasbul ning danuman karin banua, at tinuknang ing uran."
Genesis,8,3,"Kinating tunggal ditak ing danum king yatu. Kalabas da ring dinalan at limang pulung aldo,"
Genesis,8,4,sinadsad ya ing barku king bunduk ning Ararat inyang kalabing pitung aldo na ning kapitung bulan.
Genesis,8,5,Pakati nang pakati ing danum angga king kapulung bulan; at linto la taluktuk ding bunduk king mumunang aldo na ning kapulung bulan.
Genesis,8,6,"Kalabas da ring apat apulung aldo biklat neng Noe ing awang na ning barku,"
Genesis,8,7,at pepasulapo ne ing awak. Pabalik-balik yang susulapo angga king kinati ing danum king yatu.
Genesis,8,8,"Kaybat na nita, pepasulapo ne ing metung a patipati ban lawan na nung kinati na ing danum king yatu."
Genesis,8,9,"Anti na ning ala yang ikit atukluan na, migbalik ya king barku, uling laganap pa ing danum king mabilug a yatu. Liwal neng Noe ing gamat na; dekap ne at binalik neng pasibayu king barku."
Genesis,8,10,Menenaya ya pang pitung aldo at kaybat na nita pepasulapawan neng pasibayu ing patipati.
Genesis,8,11,Inyang mabengi na mibalik ya ing patipati at darala ne king tuktuk na ing metung a bulung a olibong kayagtal-agtal. Makanyan nang abalung Noe king kinati na ing danum king yatu.
Genesis,8,12,Menenaya ya pang pitung aldo at kaybat na nita pepasulapawan neng pasibayu ing patipati. Oneng e ne mibalik.
Genesis,8,13,"Kanitang anam yang dalan at metung a banua i Noe, king mumuna nang aldo ning mumunang bulan, memala na ing albug king yatu. Leko neng Noe ing bubungan na ning barku at ikit na ing lalangi ne ing gabun."
Genesis,8,14,"King kaduang pulu't pitu nang aldo ning kaduang bulan, malangi ne ing gabun."
Genesis,8,15,"Kanita ngana ning Dios kang Noe,"
Genesis,8,16,Lumual na ka king barku at ing asawa mu at ding anak mu at ding karelang asawa.
Genesis,8,17,"Palualan mu la naman ding heganaganang mabie a kayabe yu: animal a malyap at matunud, pati na ding animal a gagapang at ding ayup. Paburen mong magpakarakal at kumalat king mabilug a yatu."
Genesis,8,18,Linual ya king barku i Noe ampon ing asawa na at ding anak da at ding karelang manuyang.
Genesis,8,19,"Liwas-liwas lang kinuldas king barku ding miyayaliwang uring animal a malyap at matunud, ding heganaganang ayup at animal a gagapang king gabun, tunggal-tunggal agpang king karelang lahi."
Genesis,8,20,"Kaybat na nita, mitalakad yang altar i Noe para king Ginu . Kinangwa yang tunggal-tunggal karing animal ampon ayup a malinis, at kaybat inain na la at dilukan babo na ning altar."
