book,chapter,verse_number,text
Genesis,1,14,"Dayon nagsiling ang Dios, “Matuga sa kalangitan ang mga butang nga may kasanag sa pagseparar sang adlaw kag sang gab-i, kag bilang palatandaan sang pag-umpisa sang mga panahon, mga adlaw kag mga tuig."
Genesis,1,15,Magsiga sila sa kalangitan sa paghatag kasanag sa kalibutan.” Kag nahimo ini.
Genesis,1,16,"Gani nahimo ang duha ka dalagko nga mga butang nga may kasanag: ang mas dako amo ang adlaw nga magasanag kon adlaw, kag ang gamay amo ang bulan nga magasanag kon gab-i. Nahimo man ang mga bituon. 17-18 Ginbutang sang Dios ang ini nga mga butang sa kalangitan sa paghatag kasanag sa kalibutan kon adlaw kag gab-i, kag sa pagseparar sang adlaw kag sang gab-i. Kag nanamian ang Dios sa iya nakita. 19 Nag-abot ang kagab-ihon, pagkatapos ang kaagahon. Amo ato ang ikaapat nga adlaw. 20 Dayon nagsiling ang Dios, “Magdamo ang nagkalain-lain nga mga sapat sa tubig, kag maglupad ang nagkalain-lain nga mga sapat sa kahanginan.” 21 Gani ginhimo sang Dios ang dalagko nga mga sapat sa tubig, kag ang tanan nga klase sang mga sapat nga nagaestar sa tubig, kag ang tanan nga klase sang mga sapat nga nagalupad. Nanamian ang Dios sa iya nakita. 22 Kag ginbendisyunan niya ini nga mga sapat. Siling niya, “Magmuad kamo kag magdamo, kamo nga mga sapat sa tubig kag mga sapat nga nagalupad.” 23 Nag-abot ang kagab-ihon, pagkatapos ang kaagahon. Amo ato ang ikalima nga adlaw. 24 Dayon nagsiling ang Dios, “Magkabuhi ang mga nagkalain-lain nga klase sang sapat sa duta: mga sapat nga mahagop kag maila, mga dalagko kag magagmay.” Kag nahimo ini. 25 Ginhimo sang Dios ang ini nga mga sapat, kag nanamian ang Dios sa iya nakita. 26 Dayon nagsiling ang Dios, “Mahimo kita sang tawo nga kaanggid sa aton. Magagahom sila sa tanan nga klase sang mga sapat: ang nagalangoy, ang nagalupad, ang nagalakat, kag ang nagakamang.” 27 Gani gintuga sang Dios ang tawo, lalaki kag babayi, nga kaanggid sa iya. 28 Kag ginbendisyunan niya sila nga nagasiling, “Magmuad kamo kag magdamo agod ang inyo mga kaliwat magalapta kag magagahom sa kalibutan. Kag gamhan ninyo ang tanan nga sapat.” 29 Dayon nagsiling ang Dios, “Ginahatag ko sa inyo ang mga tanom nga may mga liso kag ang mga kahoy nga nagapamunga agod inyo kaunon. 30 Kag ginahatag ko sa tanan nga sapat ang tanan nga mga hilamon kag dahon-dahon bilang pagkaon nila.” Kag natuman ini. 31 Gintan-aw sang Dios ang tanan niya nga ginpanghimo kag nanamian gid siya. Nag-abot ang kagab-ihon, pagkatapos ang kaagahon. Amo ato ang ikaanom nga adlaw."
Genesis,2,1,"Gani natapos tuga sang Dios ang kalangitan, ang kalibutan, kag ang tanan nga ara sa ila."
Genesis,2,2,"Natapos niya ini sa sulod sang anom ka adlaw, kag sa ikapito nga adlaw nagpahuway siya sa tanan niya nga obra."
Genesis,2,3,"Ginbendisyunan niya ang ikapito nga adlaw kag ginkabig niya nga isa ka pinasahi nga adlaw, tungod kay sa sina nga adlaw nagpahuway siya matapos niya tuga ang tanan."
Genesis,2,4,"Amo ini ang estorya parte sa pagtuga sang kalangitan kag sang kalibutan. Si Adan kag si Eva Sang paghimo sang Ginoong Dios sang kalibutan kag sang kalangitan,"
Genesis,2,5,"wala pa sa kalibutan ang mga ginakultibar nga mga tanom sa latagon, kay wala pa niya pagpaulana kag wala sing tawo nga magaatipan sang duta."
Genesis,2,6,"Pero bisan wala sing ulan, ang mga tuburan sa kalibutan amo ang nagapabasa sa duta."
Genesis,2,7,Dayon ginhimo sang Ginoong Dios ang tawo halin sa duta. Ginhuypan niya sa ilong ang tawo sang ginhawa nga nagahatag sang kabuhi. Gani ang tawo nangin buhi nga tinuga.
Genesis,2,8,"Dayon naghimo ang Ginoong Dios sang katamnan sa Eden, sa sidlangan dampi, kag didto niya ginpaestar ang tawo nga iya ginhimo."
Genesis,2,9,"Kag ginpatubo sang Ginoong Dios ang tanan nga klase sang mga kahoy nga manami tulukon kag ang ila mga bunga manamit kaunon. Sa tunga sang katamnan may kahoy didto nga nagahatag sang kabuhi, kag may kahoy man didto nga nagahatag sang ihibalo kon ano ang maayo kag ang malain."
Genesis,2,10,"Sa Eden may suba nga nagailig, nga amo ang nagahatag sang tubig sa katamnan. Nagsanga ini sa apat ka suba."
Genesis,2,11,"Ang ngalan sang premiro nga suba amo ang Pishon. Nagailig ini sa bug-os nga duta sang Havila, nga sa diin may mga bulawan."
Genesis,2,12,"Puro gid ang mga bulawan didto. Kag makita man didto ang malahalon nga pahamot nga bediliyum, kag ang malahalon nga bato nga onix."
Genesis,2,13,Ang ngalan sang ikaduha nga suba amo ang Gihon. Nagailig ini sa bug-os nga duta sang Cush.
Genesis,2,14,Ang ngalan sang ikatatlo nga suba amo ang Tigris. Nagailig ini sa sidlangan sang Asiria. Kag ang ikaapat nga suba amo ang Eufrates.
Genesis,2,15,Ginpaestar sang Ginoong Dios sa katamnan sang Eden ang tawo nga iya ginhimo agod mag-atipan sini.
Genesis,2,16,"Kag ginsilingan niya siya, “Makakaon ka sang bunga sang bisan ano nga kahoy sa katamnan,"
Genesis,2,17,"luwas lang sang bunga sang kahoy nga nagahatag sang ihibalo kon ano ang maayo kag ang malain. Kay sa tion nga kaunon mo ini, sigurado gid nga mapatay ka.”"
Genesis,2,18,"Dayon nagsiling ang Ginoong Dios, “Indi maayo nga nagaisahanon lang ang tawo, gani himuan ko siya sang kaupod nga magabulig sa iya kag bagay sa iya.”"
Genesis,2,19,Ginhimo sang Ginoong Dios halin sa duta ang tanan nga klase sang mga sapat nga nagaestar sa duta pati ang tanan nga klase sang mga sapat nga nagalupad. Dayon gindala niya sila didto sa tawo agod tan-awon kon ano ang ipangalan niya sa ila. Kag kon ano ang tawag sang tawo sa ila amo na ina ang ila mga ngalan.
Genesis,2,20,Gani gin-ngalanan sang tawo ang mga sapat nga nagaestar sa duta pati ang mga sapat nga nagalupad. Pero wala gid sing bisan isa sa ila nga bagay nga mangin kaupod niya nga magabulig sa iya.
Genesis,2,21,"Gani ginpatulog sang Ginoong Dios ang tawo sing mahamuok gid. Kag samtang nagakatulog siya, ginkuha sang Ginoong Dios ang isa niya ka gusok kag ginkipot dayon ang ginkuhaan sini."
Genesis,2,22,"Ang gusok nga ginkuha sang Ginoong Dios sa lalaki ginhimo niya nga babayi, kag gindala niya siya sa lalaki."
Genesis,2,23,"Dayon nagsiling ang lalaki, “Ari na ang pareho sa akon! Tul-an nga ginkuha sa akon tul-an, kag unod nga ginkuha sa akon unod. Pagatawgon siya nga babayi, kay ginkuha siya halin sa lalaki.”"
Genesis,2,24,"Amo ina ang rason nga bayaan sang lalaki ang iya amay kag iloy kag mag-upod sa iya asawa, kag sila nga duha mangin isa."
Genesis,2,25,"Sadto nga tion, bisan hublas sila nga duha, wala sila mahuya."
Genesis,3,1,"Karon, sa tanan nga maila nga sapat nga ginhimo sang Ginoong Dios, ang man-og amo ang labing maayo magpadihot. Isa sadto ka tion, ginpamangkot sang man-og ang babayi, “Matuod gid bala nga ginadilian kamo sang Dios nga magkaon sang bisan ano nga bunga sang kahoy sa katamnan?”"
Genesis,3,2,"Nagsabat ang babayi, “Makakaon kami sang bisan ano nga bunga sang kahoy diri sa katamnan,"
Genesis,3,3,"luwas lang sang bunga sang kahoy nga ara sa tunga sang sini nga katamnan. Kay nagsiling ang Dios nga indi gid kami magkaon sang bunga sang sina nga kahoy ukon bisan magtandog lang sini. Kay kon himuon namon ina, mapatay kami.”"
Genesis,3,4,"Pero nagsiling ang man-og, “Indi matuod nga mapatay kamo!"
Genesis,3,5,"Nagsiling ang Dios sina tungod kay nahibaluan niya nga kon kaunon ninyo ina, masanagan kamo, kag mangin pareho kamo sa iya nga nakahibalo kon ano ang maayo kag ang malain.”"
Genesis,3,6,"Sang makita sang babayi nga ang kahoy manami tulukon kag ang iya mga bunga manamit kaunon, kag tungod nga naghandom siya nga mangin maalam, nagkuha siya sang bunga kag nagkaon. Ginhatagan man niya ang iya bana kag nagkaon man siya."
Genesis,3,7,"Pagkatapos nila kaon, nakaintiendi sila kon ano ang maayo kag ang malain, kag natalupangdan nila nga hublas gali sila. Gani nagtambi-tambi sila sang mga dahon sang kahoy nga higera para itabon sa ila lawas."
Genesis,3,8,"Sang mabulubugnaw na sang hapon, nabatian nila nga nagalakat ang Ginoong Dios sa katamnan. Gani nagpanago sila sa kakahuyan."
Genesis,3,9,"Pero gintawag sang Ginoong Dios ang lalaki kag ginpamangkot, “Diin ka?”"
Genesis,3,10,"Nagsabat ang lalaki, “Nabatian ko ikaw sa katamnan, gani nagpanago ako kay nahadlok ako tungod kay hublas ako.”"
Genesis,3,11,"Nagpamangkot ang Ginoong Dios, “Sin-o bala ang nagsiling sa imo nga hublas ka? Nagkaon ka bala sang bunga sang kahoy nga ginsiling ko sa imo nga indi mo pagkaunon?”"
Genesis,3,12,"Nagsabat ang lalaki, “Ang babayi abi nga ginpaupod mo sa akon ginhatagan niya ako sang bunga sang sadto nga kahoy kag ginkaon ko.”"
Genesis,3,13,"Ginpamangkot dayon sang Ginoong Dios ang babayi, “Ngaa bala ginhimo mo ato?” Nagsabat ang babayi, “Gindayaan abi ako sang man-og. Amo ato nga nagkaon ako.” Naghatag ang Dios sang Silot"
Genesis,3,14,"Gani nagsiling ang Ginoong Dios sa man-og, “Tungod nga ginhimo mo ini, pagasilutan ko ikaw. Sa tanan nga sapat, ikaw lang gid ang magaagom sini nga sumpa: sa bug-os mo nga kabuhi magakamang ka paagi sa imo tiyan, kag ang imo baba permi lang masudlan sang yab-ok."
Genesis,3,15,Ikaw kag ang babayi magakontrahanay. Ang imo kaliwat kag ang iya kaliwat magakontrahanay man. Dunuton niya ang imo ulo kag kadton mo ang iya tikod.”
Genesis,3,16,"Nagsiling man siya sa babayi, “Tungod sang imo ginhimo, dugangan ko ang imo pag-antos sa pagbusong kag ang imo kasakit sa pagbata. Pero sa pihak sina, handumon mo gihapon ang imo bana, kag magagahom siya sa imo.”"
Genesis,3,17,"Nagsiling man siya sa lalaki, “Tungod kay nagpati ka sa imo asawa kag nagkaon sang bunga sang kahoy nga gindumili ko sa imo, pakamalauton ko ang duta. Gani sa bug-os mo nga kabuhi magapangabudlay ka sing tudo-tudo para makakaon ka."
Genesis,3,18,"Magatubo sa duta ang tunukon nga mga tanom, kag magakaon ka sang mga gintanom sa uma."
Genesis,3,19,"Kinahanglan nga magpangabudlay ka sing tudo-tudo agod makakaon ka, hasta nga magbalik ka sa duta nga amo ang imo ginhalinan. Tungod nga sa duta ka naghalin, gani sa duta ka man magabalik.”"
Genesis,3,20,Gin-ngalanan ni Adan ang iya asawa nga “Eva” tungod kay siya ang mangin iloy sang tanan nga tawo.
Genesis,3,21,Dayon naghimo ang Ginoong Dios sang bayo nga halin sa panit sang sapat para kay Adan kag sa iya asawa. Ginpahalin si Adan kag si Eva sa Katamnan sang Eden
Genesis,3,22,"Dayon nagsiling ang Ginoong Dios, “Karon ang tawo nangin pareho na sa aton nga nakahibalo kon ano ang maayo kag ang malain. Kinahanglan nga indi gid siya pagtugutan nga magkaon sang bunga sang kahoy nga nagahatag sang kabuhi, kay kon magkaon siya, magapabilin siya nga buhi sa wala sing katapusan.”"
Genesis,3,23,Gani ginpahalin siya sang Ginoong Dios sa katamnan sang Eden sa pagpanguma sang duta nga amo ang iya ginhalinan.
Genesis,3,24,"Sang nakahalin na ang tawo, nagbutang ang Ginoong Dios sang mga kerubin sa sidlangan dampi sang katamnan sang Eden. Kag nagbutang man siya sang espada nga nagadabadaba kag nagatiyog agod wala sing may makapalapit sa kahoy nga nagahatag sang kabuhi."
Genesis,4,1,"Pagkatapos sadto, naghulid si Adan sa iya asawa nga si Eva kag nagbusong siya. Sang nakabata na si Eva, nagsiling siya, “Nakaangkon ako sang bata nga lalaki paagi sa bulig sang Ginoo , gani ngalanan ko siya nga Cain.”"
Genesis,4,2,"Kag sang ulihi nagbata liwat si Eva sing lalaki kag gin-ngalanan niya nga Abel. Sang nagdako na sila, si Abel nangin manugbantay sang mga karnero kag kanding, kag si Cain iya nangin mangunguma."
Genesis,4,3,"Isa sadto ka adlaw, naghalad si Cain sa Ginoo halin sa iya patubas."
Genesis,4,4,"Si Abel iya nagkuha sang kamagulangan sa iya mga kasapatan kag gin-ihaw niya, kag ginhalad ang pinakamaayo nga bahin sa Dios. Nalipay ang Ginoo kay Abel kag sa iya halad,"
Genesis,4,5,"pero wala siya nalipay kay Cain kag sa iya halad. Kag tungod sini, nagkusmod si Cain kag puwerte gid ang iya kaakig."
Genesis,4,6,"Gani ginpamangkot siya sang Ginoo , “Ano bala ang naakigan mo? Ngaa nagakusmod ka?"
Genesis,4,7,"Kon maayo lang ang imo ginahimo, kuntani malipayon ka. Pero mag-andam ka! Tungod kay kon indi maayo ang imo ginahimo, ang sala magagahom sa imo. Kay ang sala pareho sa mabangis nga sapat nga nagabantay sa imo agod tukbon ka. Gani kinahanglan daugon mo ini.”"
Genesis,4,8,"Isa sadto ka adlaw, nagsiling si Cain kay Abel, “Dali, makadto kita sa uma.” Kag sang didto na sila, ginpatay ni Cain si Abel nga iya utod."
Genesis,4,9,"Dayon nagpamangkot ang Ginoo kay Cain, “Diin na bala ang imo utod?” Nagsabat si Cain, “Ambot, wala ako kahibalo. Ngaa, ako bala ang manugbantay niya?”"
Genesis,4,10,"Nagsiling dayon ang Ginoo kay Cain, “Ano bala ang imo ginhimo? Ang dugo sang imo utod daw sa tingog nga nagapakitluoy nga silutan ko ang tawo nga nagpatay sa iya."
Genesis,4,11,"Tungod sang imo ginhimo, ginapakamalaot ko ikaw. Sugod subong indi ka na makapanguma sa duta nga nagsuyop sang dugo sang imo utod nga imo ginpatay."
Genesis,4,12,"Bisan magtanom ka pa, ang duta indi na magpatubas para sa imo. Kag wala ka na sing permanente nga elistaran, gani bisan diin ka na lang makadto.”"
Genesis,4,13,"Nagsiling si Cain sa Ginoo , “Tama gid ini kabug-at nga silot para sa akon."
Genesis,4,14,"Ginatabog mo ako subong sa sini nga duta kag sa imo presensya. Wala na ako sing permanente nga elistaran, gani bisan diin na lang ako makadto. Kag kon may makakita sa akon sigurado gid nga patyon niya ako.”"
Genesis,4,15,"Pero nagsiling ang Ginoo kay Cain, “Indi ina matabo sa imo! Kay nagasiling ako nga ang bisan sin-o nga magpatay sa imo, balusan ko sing pito ka pilo.” Gani ginbutangan sang Ginoo sing tanda si Cain agod indi siya pagpatyon sang bisan sin-o nga makakita sa iya."
Genesis,4,16,"Dayon nagpalayo si Cain sa Ginoo kag didto nag-estar sa lugar sang Nod, sa sidlangan dampi sang Eden. Ang mga Kaliwat ni Cain"
Genesis,4,17,"Karon, naghulid si Cain sa iya asawa. Nagbusong ang iya asawa kag nagbata sing lalaki kag gin-ngalanan nila nga Enoc. Nagtukod si Cain sang isa ka banwa kag gin-ngalanan niya nga Enoc pareho sa ngalan sang iya anak."
Genesis,4,18,Si Enoc may anak man nga lalaki kag ang iya ngalan si Irad. Si Irad nga ini amay ni Mehuel; si Mehuel amay ni Metushael; kag si Metushael amay ni Lamec.
Genesis,4,19,Si Lamec may duha ka asawa nga si Ada kag si Zila.
Genesis,4,20,"Si Ada nagbata kay Jabal nga amo ang ginhalinan sadtong mga tawo nga nagaestar sa mga tolda, nga nagaatipan sang mga sapat."
Genesis,4,21,"May utod si Jabal nga lalaki nga ang ngalan si Jubal, nga amo ang ginhalinan sang tanan nga manugtukar sang arpa kag plawta."
Genesis,4,22,Si Zila nagbata man sing lalaki nga ang ngalan si Tubal Cain. Si Tubal Cain nga ini nagapanghimo sang tanan nga klase sang galamiton halin sa salsalon kag saway. May utod siya nga babayi nga si Naama.
Genesis,4,23,"Isa sadto ka adlaw, nagsiling si Lamec sa iya duha ka asawa, “Ada kag Zila, nga akon mga asawa, pamati kamo sa akon. Ginpatay ko ang bataon nga lalaki kay ginsakit kag ginpilasan niya ako."
Genesis,4,24,"Kon pito ka pilo ang balos sa tawo nga magpatay kay Cain, 77 ka pilo ang balos sa tawo nga magpatay sa akon.” Ang mga Kaliwat ni Set"
Genesis,4,25,"Naghulid liwat si Adan kay Eva, kag nagbata si Eva sing lalaki. Nagsiling siya, “Ginhatagan liwat ako sang Dios sing anak nga lalaki bilang ilis kay Abel nga ginpatay ni Cain, gani ngalanan ko siya nga Set.”"
Genesis,4,26,"Sang ulihi, si Set may anak man nga lalaki nga iya gin-ngalanan nga Enosh. Sang panahon ni Enosh, nagsugod ang mga tawo tawag sa ngalan sang Ginoo ."
Genesis,5,1,"Amo ini ang ginsulat nga estorya parte sa pamilya ni Adan. Sang pagtuga sang Dios sa tawo, ginhimo niya siya nga kaanggid sa iya."
Genesis,5,2,"Gintuga niya ang lalaki kag babayi, kag ginpakamaayo niya sila kag gintawag nga “tawo”."
Genesis,5,3,"Sang nagaedad si Adan sing 130 ka tuig, natawo ang iya anak nga kaanggid sa iya. Gin-ngalanan niya siya nga Set."
Genesis,5,4,"Matapos natawo si Set, nagkabuhi pa gid si Adan sing 800 ka tuig kag nadugangan pa gid ang iya kabataan."
Genesis,5,5,Napatay siya sa edad nga 930.
Genesis,5,6,"Sang nagaedad na si Set sing 105 ka tuig, natawo ang iya anak nga lalaki nga si Enosh."
Genesis,5,7,"Matapos natawo si Enosh, nagkabuhi pa gid si Set sing 807 ka tuig kag nadugangan pa gid ang iya kabataan."
Genesis,5,8,Napatay siya sa edad nga 912.
Genesis,5,9,"Sang nagaedad na si Enosh sing 90 ka tuig, natawo ang iya anak nga lalaki nga si Kenan."
Genesis,5,10,"Matapos natawo si Kenan, nagkabuhi pa gid si Enosh sing 815 ka tuig kag nadugangan pa gid ang iya kabataan."
Genesis,5,11,Napatay siya sa edad nga 905.
Genesis,5,12,"Sang nagaedad na si Kenan sing 70 ka tuig, natawo ang iya anak nga lalaki nga si Mahalalel."
Genesis,5,13,"Matapos natawo si Mahalalel, nagkabuhi pa gid si Kenan sing 840 ka tuig kag nadugangan pa gid ang iya kabataan."
Genesis,5,14,Napatay siya sa edad nga 910.
Genesis,5,15,"Sang nagaedad na si Mahalalel sing 65 ka tuig, natawo ang iya anak nga lalaki nga si Jared."
Genesis,5,16,"Matapos natawo si Jared, nagkabuhi pa gid si Mahalalel sing 830 ka tuig kag nadugangan pa gid ang iya kabataan."
Genesis,5,17,Napatay siya sa edad nga 895.
Genesis,5,18,"Sang nagaedad na si Jared sing 162 ka tuig, natawo ang iya anak nga lalaki nga si Enoc."
Genesis,5,19,"Matapos natawo si Enoc, nagkabuhi pa gid si Jared sing 800 ka tuig kag nadugangan pa gid ang iya kabataan."
Genesis,5,20,Napatay siya sa edad nga 962.
Genesis,5,21,"Sang nagaedad na si Enoc sing 65 ka tuig, natawo ang iya anak nga lalaki nga si Metusela. 22-24 Matapos natawo si Metusela, nagkabuhi pa gid si Enoc sing 300 ka tuig kag nadugangan pa gid ang iya kabataan. Sang sina nga mga tinuig malapit gid ang relasyon ni Enoc sa Dios, gani sang nagaedad na siya sing 365 ka tuig nadula siya, kay ginkuha siya sang Dios. 25 Sang nagaedad na si Metusela sing 187 ka tuig, natawo ang iya anak nga lalaki nga si Lamec. 26 Matapos natawo si Lamec, nagkabuhi pa gid si Metusela sing 782 ka tuig kag nadugangan pa gid ang iya kabataan. 27 Napatay siya sa edad nga 969. 28 Sang nagaedad na si Lamec sing 182 ka tuig, natawo ang isa niya ka anak nga lalaki. 29 Nagsiling siya, “Ining akon anak makabulig sa aton nga pagpangabudlay sa duta nga ginpakamalaot sang Ginoo , gani ngalanan ko siya nga Noe.” 30 Matapos natawo si Noe, nagkabuhi pa gid si Lamec sing 595 ka tuig kag nadugangan pa gid ang iya kabataan. 31 Napatay siya sa edad nga 777. 32 Halin sa edad ni Noe nga 500, natawo ang iya mga anak nga lalaki nga sila ni Shem, Ham, kag Jafet."
Genesis,6,1,"Sang ulihi, nagdamo ang mga tawo sa kalibutan, kag nagkalatawo man ang ila mga kabataan nga babayi."
Genesis,6,2,Nakita sang mga anak sang Dios nga ang mga babayi matahom. Gani ginpangasawa nila ang bisan sin-o nga ila naluyagan.
Genesis,6,3,"Karon nagsiling ang Ginoo , “Indi ko pagtugutan nga mabuhi ang tawo sing malawig tungod kay tawo lang sila. Gani sugod subong ang tawo magakabuhi nga indi magsobra sa 120 ka tuig.”"
Genesis,6,4,"Sang sadto nga tiyempo, kag bisan sang ulihi, may mga kilala nga mga tawo sa kalibutan nga mga kaliwat sang mga anak sang Dios nga nagpangasawa sa matahom nga mga babayi. Ini sila mga gamhanan kag bantog nga mga tawo sang una nga tiyempo."
Genesis,6,5,"Sang nakita sang Ginoo nga ang ginahimo sang mga tawo sa kalibutan puro na lang kalautan, kag ang ila ginahunahuna permi malain,"
Genesis,6,6,"naghinulsol siya nga ginhimo pa niya ang tawo sa kalibutan. Dako gid ang iya kasubo,"
Genesis,6,7,"gani nagsiling siya, “Laglagon ko ang tanan nga tawo nga akon gintuga. Kag laglagon ko man ang tanan nga sapat sa duta pati ang mga sapat nga nagalupad, kay nagahinulsol ako nga ginhimo ko sila.”"
Genesis,6,8,Pero may isa ka tawo nga nakapalipay sa Ginoo . Siya amo si Noe. Si Noe
Genesis,6,9,"Amo ini ang estorya parte sa pamilya ni Noe. Si Noe matarong nga tawo. Siya lang ang nagkabuhi nga matarong sa iya nga tiyempo, kag malapit ang iya relasyon sa Dios."
Genesis,6,10,"May tatlo siya ka anak nga lalaki nga sila ni Shem, Ham, kag Jafet."
Genesis,6,11,"Sa atubangan sang Dios, malaot gid ang mga tawo kag ang ila kalautan naglapta sa kalibutan."
Genesis,6,12,Nakita sang Dios nga malaot gid ang mga tawo sa kalibutan tungod kay ang ila ginahimo puro lang kalainan.
Genesis,6,13,"Gani nagsiling siya kay Noe, “Laglagon ko ang tanan nga tawo. Kay tungod sa ila, naglapta ang kalautan sa kalibutan. Laglagon ko sila kaupod sang kalibutan."
Genesis,6,14,"Gani ikaw Noe, maghimo ka sang barko halin sa maayo nga kahoy, kag himuan mo ini sang mga kuwarto. Dayon lamhitan mo sang alkitran sa sulod kag sa guwa sang barko."
Genesis,6,15,"Himua nga ang iya kalabaon 450 ka tapak, ang iya kasangkaron 75 ka tapak, kag ang iya kataason 45 ka tapak."
Genesis,6,16,"Atupan mo ang barko, kag butangan mo sang antad nga isa kag tunga ka tapak ang dingding kag ang atop. Himua nga ang barko may tatlo ka andana. Butangi man sang puwertahan sa iya kilid."
Genesis,6,17,Kay pabahaon ko ang kalibutan agod malaglag ang tanan nga nagakabuhi. Mapatay ang tanan nga ara sa kalibutan.
Genesis,6,18,"Pero magahimo ako sang kasugtanan sa imo. Karon, magsulod ka sa barko upod ang imo asawa, mga anak, kag mga umagad."
Genesis,6,19,"Magpasulod ka man sang isa ka pares, lalaki kag babayi, sa kada klase sang mga sapat agod mabuhi sila upod sa imo."
Genesis,6,20,"Duha sa kada klase sang tanan nga sapat ang magapalapit sa imo agod mabuhi—ang mga sapat nga nagalupad, ang nagalakat, kag ang nagakamang."
Genesis,6,21,Magdala ka man sang tanan nga klase sang pagkaon para sa inyo kag para man sa mga sapat.”
Genesis,6,22,Gintuman ni Noe ang tanan nga ginsugo sang Dios sa iya.
Genesis,7,1,"Nagsiling ang Ginoo kay Noe, “Magsulod ka sa barko upod sang imo bug-os nga pamilya. Tungod kay sa tanan nga tawo sa sini nga henerasyon ikaw lang ang nakita ko nga matarong."
Genesis,7,2,"Magdala ka sang pito ka pares sa kada klase sang matinlo nga sapat, pero isa lang ka pares sa kada klase sang indi matinlo nga sapat."
Genesis,7,3,Kag magdala ka man sang pito ka pares sa kada klase sang sapat nga nagalupad. Himuon mo ini agod mabuhi sila sa kalibutan.
Genesis,7,4,"Kay pagkatapos sang pito ka adlaw halin subong, paulanan ko ang bug-os nga kalibutan sa sulod sang 40 ka adlaw kag 40 ka gab-i, agod magkalamatay ang tanan ko nga ginhimo.”"
Genesis,7,5,Gintuman ni Noe ang tanan nga ginsugo sang Ginoo sa iya.
Genesis,7,6,Nagaedad si Noe sing 600 ka tuig sang nag-abot ang grabe gid nga baha sa kalibutan.
