book,chapter,verse_number,text
Exodus,2,14,"Inmebat imay too, “Siopa so anorod sika a manoley tan manintinsia ed sikami? Labay mo ak a pateyen a singa impamatey mod samay Egipsio?” Tinmakot ed satan si Moises tan inkuantod sikaton dili, “Akabatan la na totoo imay ginawak.”"
Exodus,2,15,"Nen akabatan na ari so agawa, ingganggan ton pateyen si Moises. Balet batik si Moises ed dalin na Madian tan diman nanayam. Aminsan ya agew a manyodyorung si Moises ed abay na bobun,"
Exodus,2,16,"nitan la ray pitoran bibii ya anak nen Jetro a pari na Madian, ta onasul iray danum ya iyan dad saray atotung ya inoman na saray karniro tan saray kanding na ama ra."
Exodus,2,17,"Balet sinmabi ray pumapastol tan pinapaarawi da ra may bibii. Inmalagey ed satan si Moises, tan inyagel to ra. Pinainom to ni ray ayep da."
Exodus,2,18,"Nen sinmempet ira may bibii, si Jetro ya ama ra tinepet tod sikara, “Akin et asaksakbay kayon sinmempet natan?”"
Exodus,2,19,"Inmebat ira, “Walay sakey a lakin Egipsio ya inyagel to kamid saray pumapastol; inyasulan to kami tan pinainom to ni ray ayep tayo.”"
Exodus,2,20,"Tinepet nen ama ra, “Iner so kawalaan to tan a too? Akin et tinaynan yo? Tawag yo tan bagaan yon mangan dia.”"
Exodus,2,21,"Si Moises inmabubon ed panayam tod saman a pamilya, tan impiasawa nen Jetro ed sikato si anak ton Zipora."
Exodus,2,22,"Nananak si Zipora na ogaw a laki. Nipaakar ed sayan ogaw si Moises inkuanto, “Sangkaili ak ed sayan dalin, kanyan Gersom so ngaran na sayan anak ko.”"
Exodus,2,23,"Kalabas na abayag a panaon inatey so ari ed Egipto, balet manngesnges ni ray Israelita ed kairapan na pakakaaripen da, kanyan kinmerew iray tulong ed Dios."
Exodus,2,24,"Dinengel toy ngesnges da, ta anunotan toy impisipanan tod kindi Abraham, Isaac, tan Jacob."
Exodus,2,25,Say Dios anengneng toy pakakaaripen da ray Israelita tan inabagey to ra.
Exodus,3,1,"Aminsan ya agew, nen si Moises et mampapastol na saray ayep na katolangan ton Jetro a pari na Madian, imbeltang tod kalawakan iray ayep tan akasabid Sinai, say masanton palandey."
Exodus,3,2,"Diman pinmanengneng ed sikato so anghil na Katawan ed nengneng na apoy a manlalapud pegley na sakey ya abeban kiew; anengneng nen Moises a mandarlang imay kiew, balet ag napopoolan."
Exodus,3,3,"“Maya,” inkuanen Moises ed sikaton dili, “Onasingger ak, ta nengnengen ko no anto yan pakelaw; ag napopoolan so kiew anta mandarlang.”"
Exodus,3,4,"Nen anengneng na Katawan a Dios ya onaasingger si Moises, tinmawag ed sikato manlapud pegley na abeban kiew, “Moises, Moises!” “Wadya ak,” ebat nen Moises."
Exodus,3,5,"“Ag ka onaasingger dia,” inkuan na Dios, “ekal mo ray sandalyam, ta masanto so dalin a kawalaan mo."
Exodus,3,6,"Siak so Dios na saray lalakim, say Dios di Abraham, Isaac, tan Jacob.” Sinakuban nen Moises so lupa to, ta tinmakot ya onnengneng ed Dios."
Exodus,3,7,"Insan say Katawan inkuanto, “Anengneng ko so ontan lan kakairapan na saray totook a wadman ed Egipto; nadngel koy tagleey da lapud saray maruksan opisyal da. Amtak so kakairapan da,"
Exodus,3,8,"kanyan linmasur ak, ta iyagel ko rad saray Egipsio, tan itaynan ko ra manlapud saman a dalin; insan ko ra iyakar ed mataba tan maawang a dalin, sakey a dalin a panagagosay gatas tan dilo, a panaayaman natan na saray Cananeo tan Heteo, saray Amorreo tan Perezeo, saray Heveo tan Jebuseo."
Exodus,3,9,Nadngel koy tagleey na saray totook tan anengneng kon peteg so pamapairap na saray Egipsio ed sikara.
Exodus,3,10,"Natan, ibaki ta ka ed ari na Egipto, pian nipaway mod bansa to iray totook ya Israelita.”"
Exodus,3,11,"Balet si Moises inkuantod Dios, “Siopa ak ya onarap ed ari tan mangipaway ed Egipto na saray Israelita?”"
Exodus,3,12,"Inmebat so Dios, “Say katwaan to, siak so kaibam. Say pakabirbiran ya imbaki ta ka saya: no nipaway mo lad Egipto iray totook, igalang yo ak diad sayan palandey.”"
Exodus,3,13,"Inkuanen Moises ed Dios, “Onla ak ed saray Israelita, ta ibagak ed sikara, ‘Say Dios na saray lalaki yo imbaki to ak ed sikayo;’ et no tepeten dad siak, ‘Antoy ngaran to?’ Antoy iyebat kod sikara?”"
Exodus,3,14,"“Siak si siak,” inkuan na Dios. “Ibagam ed sikara, ‘Say natatawag a SIAK ET SIAK, imbaki to ak ed sikayo.’"
Exodus,3,15,"Ibagam ed saray Israelita a siak a Katawan , say Dios na saray lalaki ra, say Dios nen Abraham, Isaac, tan Jacob, so angibakid sika ed sikara. Sikato yay ngaran kod anggad angga; sikato yan ngaran so tawagan na amin a kailalakan."
Exodus,3,16,"Laka sirin, ta tipon mo ray pangulo na Israel tan ibagam ed sikara a siak, say Katawan na saray lalaki ra, say Dios di Abraham, Isaac, tan Jacob et pinmanengneng ak ed sika. Ibagam met ed sikara a dinalaw ko ra tan anengneng koy gagawaen na saray Egipsio ed sikara."
Exodus,3,17,"Kanyan ginetmak lan ipaway ira ed Egipto a pakapapairapan da, tan iyakar ko ra ed mayaman tan mataba a dalin a panaayaman natan na saray Cananeo, saray Heteo, saray Amorreo, saray Perezeo, saray Heveo, tan saray Jebuseo."
Exodus,3,18,"“Dengelen day salitaen mod saray totook, insan ka nepeg ya onlad ari na Egipto a kaolup mo ray pangulo na Israel, tan ikuanyod sikato, ‘Pinmanengneng ed sikami so Katawan a Dios min Israelita. Abuloyan mo kami pan onlad kalawakan ed loob na taloy agew, ta mangibagat kamid Katawan a Dios mi.’"
Exodus,3,19,"Amtak ya ag kayo abuloyan na ari na Egipto ya onla, anggad napasoot na biskeg na pakayari."
Exodus,3,20,"Balet ipakanak so pakayarik ed Egipto tan dusaen ko na saray makapataktakot a pakelaw a gawaen kod man. Kasumpal na sarayan nagawa, abuloyan to kayo lan onla."
Exodus,3,21,"“Paabigen koy linawa na saray Egipsio ed sikayo, pian ag kayo ontaynan a kalima-lima."
Exodus,3,22,"Onkerew so balang biin Israelita ed saray kaabay ton Egipsio, tan diad siopaman a biin Egipsio a manaayam ed abung to, na saray kawes tan saray alahas a balituk tan pilak. Paisolung yo ra yan bengatla ed saray anak yon lalaki tan bibii et, diad ontan, naalaan yo na kayamanan iray Egipsio.”"
Exodus,4,1,"Insan inmebat si Moises ed Katawan , “Balet no ag ak bilang sisiaen na saray Israelita, tan ag da dengelen so ibagak, tan supyaten da ak a kuanda, ‘Andi, ag pinmatnag ed sika so Katawan ,’ antoy gawaen ko?”"
Exodus,4,2,"Say Katawan tinepet tod kinen Moises, “Anto tay sankabembenan mo?” “Baston,” ebat nen Moises."
Exodus,4,3,"“Ibontuk mod dalin,” inkuay Katawan . Imbontuk sirin nen Moises imay baston, et nagmaliw ya oleg, tan imbatikan to."
Exodus,4,4,"Balet say Katawan inkuantod kinen Moises, “Gawat mo tan egnaan mod ikul.” Ginawat sirin nen Moises imay oleg tan inegnaan to, et nagmaliw lamet a baston."
Exodus,4,5,"Imbilin na Katawan ed kinen Moises, “Gawam yan pakelaw a pamaneknek mod saray Israelita a say Katawan a Dios na samay lalaki ra, say Dios di Abraham, Isaac, tan Jacob, et pinmanengneng ed sika.”"
Exodus,4,6,"Say Katawan kuanto lamet ed kinen Moises, “Isoksok moy limam ed dalem na kawes mo.” Insoksok nen Moises sirin so lima to, et nen inoyus to akating so lima to tan pinmoti a singa kinapoti na kapes."
Exodus,4,7,"Inkuan na Katawan lamet ed sikato, “Isoksok moy limam ed dalem na kawes mo.” Insoksok toy lima to, et nen inoyus to malinis lamet a singa arum a parti na laman to."
Exodus,4,8,"Inkuan na Katawan , “No ag da ka sisiaen tan ag da italtalek so ononan pakelaw, nayarin manisia la ra no nanengneng day kumadwan pakelaw."
Exodus,4,9,"No ag da ka ni sisiaen ed sarayan duaran pakelaw tan ag da ni dengelen so ibabagam, mangala kay danum ed Ilog na Nilo, insan mo ikalbo ed amagan dalin, et magmaliw a dala.”"
Exodus,4,10,"Balet si Moises inkuanto, “ Katawan , gendat ya aliwa ak a marunong a mansalita, tan onya ak ni, anggaman ya akitongtong ka lad siak. Makapoy ak a mansalita tan ata-ata ak.”"
Exodus,4,11,"Inkuan na Katawan ed sikato, “Siopay nanggawa na sangiy too? Siopay nanggagawa a telek tan omel so too? Siopay mangiiter na pakanengneng tan say pakabulag ed too? Aliwa tan siak a Katawan ?"
Exodus,4,12,"Laka la sirin, tulongan ta kan mansalita, tan ibagak ed sika so salitaen mo.”"
Exodus,4,13,"Balet inmebat si Moises, “Aliwan siak, Katawan, so ibakim. Say sananey pa lan too.”"
Exodus,4,14,"Lapud saya akapasnuk so Katawan ed kinen Moises tan kuanto, “Anggapo tay kuyam a si Aaron a Levita? Amtak a sikato et marunong a mansalita. Diad tuay tua, si Aaron et abeten to ka tan manliket ed pakanengneng tod sika."
Exodus,4,15,Mitongtong kad sikato tan ibagam so nepeg ton salitaen. Tulongan ta kayo ed pansalita yo tan ibagak ed sikayo so gawaen yo.
Exodus,4,16,Sikatoy mangiyalagey ed sika tan isalitaan to kad saray totoo; singa kad satan Dios ya ibagam ed sikato so salitaen to.
Exodus,4,17,"Awit mo tay baston mo, ta ikanam ed panggawa na saray pakelaw.”"
Exodus,4,18,"Sinmempet si Moises tan linmad kinen katolangan ton Jetro tan kuanto, “Abuloyan yo ak pa ya ompawil ed saray kakanayon kod man ed Egipto, ta nengnengen ko no mabilay ni ra kasi.” Inmabuloy si Jetro tan pinasiput to."
Exodus,4,19,"Diman ed Madian say Katawan inkuantod kinen Moises, “Pawil ka lad Egipto, ta amin da ra may totoon malabay a mamatey ed sika et inaatey la ra.”"
Exodus,4,20,"Inala nen Moises sirin so asawa to tan saray lalakin anak to; impakabayo to rad sakey ya asno, insan ira amaarap ed dalin na Egipto a sankaegnaan to may baston ya imbagay Dios ya awiten to."
Exodus,4,21,"Say Katawan inkuanto lamet ed kinen Moises, “No wadman ka lan akaarap ed ari na Egipto, ag mo lilingwanan a gawaen ira may amin a pakelaw, ta inter ko lad sikay pakayarin manggawa. Balet paaweten koy puso to tan ag to ibolus iray totoo."
Exodus,4,22,"Diad satan ibagam ed ari: Onya so kuan na Katawan ed sika, ‘Si Israel so pangulowan ya anak ko."
Exodus,4,23,"Imbagak lad sika ya abuloyan mon ontaynan, pian makapangigalang ed siak, balet ag ka inmabuloy. Natan pateyen koy lakin pangulowan ya anak mo.’”"
Exodus,4,24,"Diad pasen a panagkampowan nen mamapaarap ed Egipto si Moises, say Katawan inabet to tan papateyen to."
Exodus,4,25,"Insan angalan tampol si Zipora ya asawa to na matdem a bato tan pinotut toy ngaroy kayaryan na anak ton laki, insan to indiwit imay apotut a laman ed saray sali nen Moises."
Exodus,4,26,"Lapud sirimonya na panagsegat inkuantod kinen Moises, “Sika so asawak ed dala!” Lapud saya ag la intuloy na Katawan a pateyen si Moises."
Exodus,4,27,"Legan da ra yan nagagawa, say Katawan inkuantod kinen Aaron, “Abet moy Moises diad kalawakan.” Linma sirin si Aaron ed masanton palandey, et nen akapanabet ira, inanguban to."
Exodus,4,28,Tinongtong nen Moises ed kinen Aaron iray amin a sinalitay Katawan nen ingganggan ton ompawil ed Egipto; imbaga to met ya amin iray pakelaw ya imbilin na Katawan a gawaen to.
Exodus,4,29,"Insan linmad Egipto ira di Moises tan Aaron, tan tinipon da ray amin a pangulo na saray Israelita."
Exodus,4,30,Imbaga nen Aaron ed sikara so amin a sinalitay Katawan ed kinen Moises; insan nanggawa na saray pakelaw si Moises diad imatun da ray katoowan.
Exodus,4,31,"Anisia ra, et nen nadngel dan dinalaw iray Katawan tan anengneng toy ontan lan kakairapan da, tinmuek ira tan angigalang irad Katawan ."
Exodus,5,1,"Insan di Moises tan Aaron linma rad ari na Egipto tan kuanda, “Say Katawan a Dios na Israel kuanto, ‘Abuloyan mo ya onlad kalawakan iray totook, pian makapansilibra ray pista a pamagalang dad siak.’”"
Exodus,5,2,"Inmebat so ari, “Siopa so Katawan ? Akin et ondengel ak ed sikato tan abuloyan kon ontaynan iray Israelita? Ag ko kabat itan a Katawan , tan ag ko abuloyan ya ontaynan iray Israelita.”"
Exodus,5,3,"Inmebat ira di Moises tan Aaron, “Say Dios na saray Hebreo et impatnag toy sikaton dili ed sikami. Abuloyan mo kami pan onlad kalawakan na taloran agew, ta mangibagat kamid man ed Katawan a Dios mi. No ag mi ya sumpalen a ganggan to, ompatey kamid salot o bakal ya ipadalan to.”"
Exodus,5,4,"Inkuan na ari ed kindi Moises tan Aaron, “Antoy labay yon ibaga diad pamatonda yo ed saray totoon mankimey? Papawil yon mankimey ira man ya aripen!"
Exodus,5,5,"Dakerakel kayo lan Israelita nen saray Egipsio. Natan balet, labay yo ran patondaen ed saray kimey da!”"
Exodus,5,6,"Diad saman met lamlamang ya agew, ingganggan na ari iray opisyal ya Egipsio tan saray kapatas ya Israelita:"
Exodus,5,7,"“Itonda yo lay pangiter yod saray totoo na dayami ya ikanad panggaway laryo. Ibaki yo ra, ta sikara lan diliy mananap na dayami."
Exodus,5,8,"Ag yo babawasan so gendat a bilang na saray laryon gagawaen da. Mangingiras ira, kanyan lawas dan kekerewen ya abuloyan ko ran mangibagat ed Dios da!"
Exodus,5,9,"Itdan yo ray ambebelat a kimey; ag yo ra pampapainawaen, pian anggapoy panaon dan ondengel ed saray salitan tila-tila.”"
Exodus,5,10,"Pinmaway ira may opisyal tan saramay kapatas ya Israelita tan linma rad saray Israelita. Inkuandad saray Israelita, “Imbaga na ari ya ag to kayo la itdan na dayamin ikana yo."
Exodus,5,11,Ingganggan to a sikayo lan dili so ompaway a mangalay dayami ed inerman a pasen a pakalmoan yo. Balet ag yo babawasan so gendat a bilang na laryo a gagawaen yon inagew-agew.”
Exodus,5,12,Kanyan saray Israelita linma ra ed intiron dalin na Egipto a nanaanap na dayami.
Exodus,5,13,Pinipilit na saramay opisyal iray Israelita a manggaway laryon singa karakel na laryon ginagawa ra nen iitdan da ni ray dayami.
Exodus,5,14,"Binabakbak na saramay opisyal iray kapatas ya Israelita ya impasen dan makaoley ed kimey. Et tinepet da, “Akin et kulang nen samay gendat a gagawaen yo so ginawa yo natan?”"
Exodus,5,15,"Insan saramay opisyal linma rad ari, ta nandalem ira. Inkuanda, “Akin et onyay gagawaen mod sikami, Kagalang ya Ari?"
Exodus,5,16,"Ag kami nanaitdan na dayami, balet gagangganen da kami nin manggaway laryo. Insan natan leleweten da kami. Saray totoom so nanlapulapwan ed sayan nagagawa.”"
Exodus,5,17,"Inmebat so ari, “Mangingiras kayo! Mangingiras kayon talaga! Kampega lan kekerewen yon abuloyan ta kayon onla a mangibagat ed Katawan ."
Exodus,5,18,"Pawil kayo lad kimey yo! Anggapoy dayamin niiter ed sikayo, balet nepeg a manggawa kayoy singa karakel na gendat a gagawaen yon laryo.”"
Exodus,5,19,Saramay kapatas abirbir dan mairap so kipapasen da nen niganggan iran manggaway singa karakel na gendat a gagawaen dan laryo.
Exodus,5,20,"Nen ompapawil la ran nanlapud ari, nabet da ra di Moises tan Aaron a manaalagar ed sikara."
Exodus,5,21,"Inkuandad kindi Moises tan Aaron, “Sankanengneng na Katawan yan ginawa yo. Andi-saew a dusaen to kayo, lapud sikayoy makasengeg na pamobosul ed sikami na ari tan saray opisyal to. Initdan yo ray baraan dan mamatey ed sikami.”"
Exodus,5,22,"Insan sinmingger lamet ed Katawan si Moises tan kuanto, “ Katawan , akin et papairapen mo ray totoo? Akin et imbaki mo ak dia?"
Exodus,5,23,"Nanlapu lad samay insalitaan ta kad ari, pinapairap to met la ra. Et anggapoy ginawam a pangyagel ed sikara!”"
Exodus,6,1,"Insan say Katawan kuantod kinen Moises, “Nanengneng mo natan no antoy gawaen kod ari. Pasooten ko ya abuloyan ton ontaynan iray totook. Diad tuay tua, piliten ko a dagdagen to ran taynan day bansa to.”"
Exodus,6,2,"Akisalitay Dios ed kinen Moises tan kuanto, “Siak so Katawan ."
Exodus,6,3,"Pinmanengneng ak a Makapanyarin-amin a Dios ed kindi Abraham, Isaac, tan Jacob, balet aliwan diad panamegley na masanton ngaran ko a Yahweh."
Exodus,6,4,"Akisipanan ak met ed sikara; insipan kon iter ed sikaray dalin na Canaan, say dalin a nanayaman da nen sangkaili rad man."
Exodus,6,5,"Natan nadngel koy panngesnges na saray Israelita ya aaripenen na saray Egipsio, tan anunotan koy impisipanan ko."
Exodus,6,6,"Kanyan ibagam ed saray Israelita a sayay kuankod sikara, ‘Siak so Katawan ; iyagel ta kayo tan ibolus ta kayo ed pangaaripen na saray Egipsio. Ipakanak so pakapanyarik diad pangiter kod sikara na makapataktakot a dusa, balet iliktar ta kayo."
Exodus,6,7,"Pagmaliwen ta kayon dilin totook, tan magmaliw a siak so Dios yo. Nakabatan yo a siak so Katawan a Dios yo no ekalen ta kayod maruksan panagoley na saray Egipsio."
Exodus,6,8,"Iyakar ta kayod dalin a sinambaan ko ya iter ed kindi Abraham, Isaac, tan Jacob; iter kod sikayo a kayaryan yo. Siak so Katawan .’”"
Exodus,6,9,"Imbaga ya nen Moises ed saray Israelita, balet ag ira dinmengel ed sikato, ta nakalan iray ilalo lapud kakairapan dad pakakaaripen ed sikara."
Exodus,6,10,"Insan say Katawan kuantod kinen Moises,"
Exodus,6,11,"“Laka, ta ibagam ed ari na Egipto a nepeg ton abuloyan a taynan na saray Israelita so dalin to.”"
Exodus,6,12,"Balet inmebat si Moises, “Panoy idengel ed siak na ari, anta ag ak dengelen na anggan saray Israelita? Makapoy ak ni met a mansalita.”"
Exodus,6,13,Ingganggan na Katawan si Moises tan si Aaron: “Ibaga yod saray Israelita tan diad ari na Egipto ya ingganggan ta kayon mangipangulo ed saray Israelita diad panaynan dad Egipto.”
Exodus,6,14,"Si Ruben a pangulowan ya anak nen Jacob et apatiray lalakin anak to a di Hanoc, Fallu, Hezron, tan Carmi; sikaray sengeg na saray boleg a natatawag onung ed kangaranan da."
Exodus,6,15,"Si Simeon anemiray lalakin anak to a di Jemuel, Jamin, Ohad, Jakin, Zohar, tan Saul ya anak na biin Canamsa; sikaray sengeg na saray boleg a natatawag onung ed kangaranan da."
Exodus,6,16,"Si Levi taloray lalakin anak to a di Gerson, Coat, tan Merari; sikaray sengeg na saray boleg a natatawag onung ed kangaranan da. Nambilay na sanlasus tan talomplo tan pitoy taon si Levi."
Exodus,6,17,"Duaran lalaki so anak nen Gerson a di Libni tan Simei, tan amayamay so kabyangay boleg da."
Exodus,6,18,"Si Coat apatiray lalakin anak to a di Amram, Izar, Hebron, tan Uziel. Nambilay si Coat na sanlasus tan talomplo tan taloy taon."
Exodus,6,19,Si Merari duaray lalakin anak to a di Mali tan Musi. Sikara yay anak nen Levi tan saray kabyangay boleg da.
Exodus,6,20,Inasawa nen Amram si Jacobed ya agi nen ama to; saray anak da et di Aaron tan Moises. Nambilay si Amram na sanlasus tan talomplo tan pitoy taon.
Exodus,6,21,"Si Izar taloray lalakin anak to a di Core, Nefeg, tan Zicri."
Exodus,6,22,"Si Uziel taloray lalakin anak to a di Misael, Elzafan, tan Sitri."
Exodus,6,23,"Si Aaron inasawa toy Eliseba ya anak nen Aminadab tan agi nen Naazon; saray anak da et di Nadab, Abiu, Eleazar, tan Itamar."
Exodus,6,24,"Si Core taloray lalakin anak to a di Asir, Elcana, tan Abiasaf; sikaray sengeg na saray kabyangay boleg nen Core."
Exodus,6,25,Si Eleazar a lakin anak nen Aaron inasawa toy anak nen Futiel; say anak da et si Finees. Sikara yay pangulo na saray pamilya tan saray boleg na tribu nen Levi.
Exodus,6,26,"Di Aaron tan Moises so angibagaan na Katawan , “Ipangulo yon ipaway ed Egipto iray tribu na Israel.”"
Exodus,6,27,Sikara so totoon angibagad ari na Egipto ya ibolus to ray Israelita.
Exodus,6,28,"Nen akisalitay Katawan ed kinen Moises diad dalin na Egipto,"
Exodus,6,29,"inkuanto, “Siak so Katawan . Salitam ed ari na Egipto iray amin ya ibabagak ed sika.”"
Exodus,6,30,"Balet inmebat si Moises, “Amtam so kakapoyan kon mansalita. Panoy idengel na ari ed siak?”"
Exodus,7,1,"Say Katawan kuanto, “Pagmaliwen ta kan singa Dios ed ari, tan si kuyam ya Aaron so pagmaliwen kon propitam a misalita ed sikato."
Exodus,7,2,"Ibagam ed Aaron iray amin ya iganggan kod sika, tan ibaga tod ari ya abuloyan to ray Israelita a taynan day bansa to."
Exodus,7,3,"Balet paaweten koy puso na ari, tan ag to kayo dengelen, anggan antoy karakel so gawaen kon makapataktakot a bengatla ed Egipto."
Exodus,7,4,Insan iter kod Egipto so ambelat a dusa tan iwanwan ko ray boleg na totook diad itaynan da.
Exodus,7,5,Naamtaan ed satan na saray Egipsio a siak so Katawan no iyatagey koy taklay ko sumpad sikara tan ipaway kod bansa ra iray Israelita.”
Exodus,7,6,Sinumpal di Moises tan Aaron so ingganggan na Katawan ed sikara.
Exodus,7,7,Mantaon na walomplo si Moises tan walomplo tan talo si Aaron nen akisalita ra ed ari.
Exodus,7,8,"Say Katawan kuantod kinen Moises tan Aaron,"
Exodus,7,9,"“No say ari et kaukolan to kayon manggaway milagro a pakabirbiran na katwaan na ibabaga yo, ibagam ed Aaron ya alaen toy baston to, insan to ibontuk ed arap na ari, et magmaliw ya oleg.”"
Exodus,7,10,"Linma ra sirin di Moises tan Aaron ed ari tan ginawa ra so ingganggan na Katawan . Imbontuk nen Aaron so baston to ed arap na ari tan saray opisyal to, et nagmaliw ya oleg."
Exodus,7,11,"Insan impaawit na ari iray makabat a totoo to tan saray managsalamangka to, tan diad dunong dan mansalamangka ginawa ra so singa agawad baston nen Aaron."
Exodus,7,12,"Imbontuk da ray baston da, et nagmaliw iran oleg. Balet samay baston nen Aaron inaakmun to ra may baston da."
Exodus,7,13,"Balet nansiansian anawet so puso na ari, tan onung na imbaga na Katawan , ag dinmengel ed kindi Moises tan Aaron so ari."
Exodus,7,14,"Insan say Katawan kuantod kinen Moises, “Anawet a tuloy so puso na ari tan ag to abuloyan ya ontaynan iray totook."
Exodus,7,15,"Kanyan laka, ta abet mo no kabwasan no onlad Ilog na Nilo. Awit mo may baston a nagmaliw ya oleg, tan alagar mod gilig na ilog."
