book,chapter,verse_number,text
Exodus,2,17,Kundi pinaiwas hin mga magmarangno hin mga karnero an kababayen-an nga mga anak ni Jetro. Niyan ginbuligan hira ni Moises ngan iya ginpainom an ira kahayopan.
Exodus,2,18,"Han pagbalik nira ngadto han ira amay, nagpakiana hiya, “Kay ano nga timprano pa man kamo manguli yana nga adlaw?”"
Exodus,2,19,"Binmaton hira, “Ginbuligan kami hin usa nga Ehiptohanon, sanglit nahiuna kami han mga magmarangno hin mga karnero, ngan iginsarok pa ngani kami niya hin tubig ngan ginpainom niya an amon mga hayop.”"
Exodus,2,20,“Hain man hiya?” ginpakianhan niya an iya mga anak. “Kay ano nga ginbayaan la niyo an tawo didto ha gawas? Kadtoa ngan dapita hiya pagkaon upod ha aton.”
Exodus,2,21,"Sanglit didto hi Moises pag-ukoy, ngan iginpaasawa ha iya ni Jetro hi Sefora nga iya anak."
Exodus,2,22,"Nag-anak hira hin lalake. Nagsiring hi Moises ha iya la ngahaw, “Usa ako nga lumalangyaw dinhe hini nga tuna, sanglit pagngangaranan ko hiya nga Gerson.”"
Exodus,2,23,"Han paglabay hin pira ka tuig namatay an hadi han Ehipto, kundi waray hunong an araba han mga Israelita hiunong han ira pagkaoripon ngan nagtawag hira hin pakibulig. Inmabot an ira mga pangaraba ngadto han Dyos"
Exodus,2,24,"nga nakabati han ira mga pag-araba, ngan nahinumdom hiya han iya ginsaaran kanda Abraham, Isaac ug Jacob."
Exodus,2,25,"Hinkit-an niya an pagkaoripon han mga Israelita, ngan nalooy hiya ha ira."
Exodus,3,1,"Usa ka adlaw, han nagmamangno hi Moises han mga karnero ngan mga kanding ni Jetro nga iya ugangan nga lalake, nga padi han Madian, igintabok niya ha kamingawan an panon, ngan inmabot hiya didto ha Sinai, an baraan nga bukid."
Exodus,3,2,"Didto pinmakita ha iya an anghel han Ginoo sugad hin usa nga laga nga nagawas tikang ha butnga hin tanom. Hinkit-an ni Moises nga naglalaga an tanom, kundi waray ini kauugtang."
Exodus,3,3,"“Urosahon ini,” naghunahuna hiya. “Kay ano nga diri nauugtang an tanom? Maduok daw ako ngan kikitaon ko.”"
Exodus,3,4,"Han paghikit-i han Ginoo nga naduok hi Moises, nagtawag hiya ha butnga han tanom ngan nagsiring, “Moises, Moises!” Binmaton hiya, “Aadi ako.”"
Exodus,3,5,"Nagsiring an Dyos, “Ayaw na pagduruduok pa ngadi. Hukasa an imo sandalyas kay natukdaw ka dida hin baraan nga tuna."
Exodus,3,6,"Ako amo an Dyos han imo kaapoy-apoyan, an Dyos nira Abraham, Isaac ug Jacob.” Sanglit gintahoban ni Moises an iya bayhon kay nahadlok hiya hin pagtan-aw han Dyos."
Exodus,3,7,"Niyan nagsiring an Ginoo , “Hinkit-an ko an maraogdaog nga pagdumara han akon mga tawo didto ha Ehipto; hinbatian ko an ira pangaraba nga talwason ko hira tikang han mga mag-isog nga mga kapatas nira. Sayod ako han ngatanan ira mga pag-antos,"
Exodus,3,8,"sanglit linmusad ako hin pagtalwas ha ira tikang han mga Ehiptohanon, ngan pagdara ha ira tikang ha Ehipto ngadto hin usa nga malangbo ngan hiluag nga tuna, hin usa nga hura ngan matambok nga tuna nga inuokyan na yana han mga Canaanhon, han mga Hiteohanon, han mga Amoreohanon, han mga Periseohanon han mga Hibeohanon, ngan han mga Jebuseohanon."
Exodus,3,9,"Hinbatian ko gud an pangaraba han akon mga tawo, ngan hinkit-an ko an pagraogdaoga ha ira han mga Ehiptohanon."
Exodus,3,10,Yana sinusugo ko ikaw ngadto han hadi han Ehipto basi makagmando ka han akon mga tawo hin paggawas tikang han iya nasod.”
Exodus,3,11,"Kundi nagsiring han Dyos hi Moises, “Diri man ako kinikilala. Uunanhon ko hin pagkadto han hadi ngan pagpagawas han mga Israelita tikang ha Ehipto?”"
Exodus,3,12,"Binmaton an Dyos, “Maupod ako ha imo, ngan kon pagpagawson mo na an mga tawo tikang ha Ehipto, magsisingba kamo ha akon dinhe hini nga bukid. Amo ito an magpapamatuod nga ako an nagsugo ha imo.”"
Exodus,3,13,"Kundi binmaton hi Moises, “Kon kumadto ako han mga Israelita ngan sumiring ako ha ira, ‘Ginsugo ako han Dyos han iyo kaapoy-apoyan nganhi ha iyo,’ mapakiana hira ha akon, ‘Ano an iya ngaran?’ ano man an akon igsusumat ha ira?”"
Exodus,3,14,"Nagsiring an Dyos, “Ako amo hi ako. Kinahanglan sidngon mo hira: ‘An Amo Ako amo an nagsugo ha akon nganhi ha iyo.’"
Exodus,3,15,"Sumati an mga Israelita nga ako amo an Ginoo nga Dyos han iyo kaapoy-apoyan, nga Dyos nira Abraham, Isaac, ug Jacob nga nagsugo ha imo ngadto ha ira. Amo ini an akon ngaran ha kadayonan; amo ini an igtatawag ha akon han ngatanan nga tiarabot nga mga katulinan."
Exodus,3,16,"Kadto ngan tiroka an mga pangulo han Israel, ngan sumati hira nga pinmakita ha imo ako nga Ginoo nga Dyos han ira kaapoy-apoyan, nga Dyos nira Abraham, Isaac, ug Jacob. Sumati hira nga kinmadto ako ha ira ngan hinkit-an ko an binubuhat ha ira han mga Ehiptohanon."
Exodus,3,17,"Nagbuot na ako nga pagagawson ko hira tikang ha Ehipto, diin ginraraogdaog hira, ngan pagdadad-on ko hira ngadto hin usa nga hura ngan matambok nga tuna—an tuna han mga Canaanhon, han mga Hiteohanon, han mga Amoreohanon, han mga Periseohanon, han mga Hibeohanon, ngan han mga Jebuseohanon."
Exodus,3,18,"“Mamamati an akon mga tawo han imo igsisiring ha ira. Katapos kinahanglan kumadto ka han hadi han Ehipto upod han mga pangulo han Israel, ngan sidnga hiya, ‘Nagpadayag ha amon an Ginoo nga Dyos han mga Hebreo. Yana tugoti kami hin paglakat hin tulo ka adlaw ngadto ha kamingawan hin paghalad hin mga halad nga tinubod ngadto han Ginoo nga amon Dyos.’"
Exodus,3,19,Maaram ako nga diri matugot ha iyo an hadi han Ehipto gawas kon piriton gud hiya.
Exodus,3,20,"Kundi gagamiton ko an akon gahom, ngan kakastigohon ko an Ehipto pinaagi hin pagbuhat hin magpakaharadlok nga mga butang didto. Katapos hito, palalakton kamo niya."
Exodus,3,21,"“Patatahoron ko ha iyo an mga taga-Ehipto basi kon bumaya na an akon mga tawo, diri hira malakat nga waray dara."
Exodus,3,22,"Makadto an tagsa nga babaye nga Israelita han iya mga amyaw nga Ehiptohanon ngan ha bisan hin-o nga babaye nga Ehiptohanon nga nag-uokoy dida han iya balay, ngan mangangaro hin panapton ngan hin mga alahas nga bulawan ug salapi. Igsusul-ot ini han mga Israelita dida han ira mga anak nga kalalaken-an ug kababayen-an, ngan pagdadad-on nira an mga manggad han mga taga-Ehipto.”"
Exodus,4,1,"Niyan ginbaton ni Moises an Ginoo , “Kundi kon pananglit diri tumood ha akon an mga Israelita, ngan diri mamati han akon igsusumat ha ira, ano man an akon pagbubuhaton kon sumiring hira nga waray ka magpakita ha akon?”"
Exodus,4,2,"Sanglit nagpakiana ha iya an Ginoo , “Ano ito nga imo kinakaptan?” “Usa nga tungkod,” binmaton hiya."
Exodus,4,3,"Nagsiring an Ginoo , “Ilabay ini ha tuna.” Han paglabayan hini ni Moises, nahimo ini nga usa nga halas, ngan dinmalagan hiya hin paglikay."
Exodus,4,4,"Niyan nagsiring kan Moises an Ginoo , “Abota ngan kapti ini ha may ikog.” Sanglit gin-abot ngan ginkaptan ini ni Moises, ngan nahimo na liwat ini nga tungkod."
Exodus,4,5,"Nagsiring an Ginoo , “Buhata ini ngadto han mga Israelita hin pagmatuod nga pinmakita ha imo an Ginoo nga Dyos han ira kaapoy-apoyan, nga Dyos nira Abraham, Isaac, ug Jacob.”"
Exodus,4,6,"Naghimangraw na liwat an Ginoo kan Moises, “Igsulod ngadto han imo panapton an imo kamot.” Sinmugot hiya ngan han paggawsan niya han iya kamot, may sakit na ini, luob na ini hin mabusag nga burikbutik nga sugad hin gapas."
Exodus,4,7,"Niyan nagsiring an Ginoo , “Igbalik hin pagsulod an imo kamot.” Ibinalik niya ini, ngan han paggawsan niya hini, maupay na liwat sugad gud han iba nga bahin han iya lawas."
Exodus,4,8,"Nagsiring an Ginoo , “Kon diri hira tumood ha imo o tumangdo han syahan nga milagro, matood hira hini nga ikaduha."
Exodus,4,9,"Kon diri pa hira tumood ha imo bisan pa hini nga duha nga mga milagro, ngan kon diri hira mamati han imo igsusumat ha ira, kuha hin tubig tikang han Nilo ngan ighuwad ini dida han tuna. Mahihimo nga dugo an tubig.”"
Exodus,4,10,"Kundi nagsiring hi Moises, “Ayaw, Ginoo , ayaw ako pagsugoa. Waray pa gud ako mahimo nga maupay nga magyarakan ngan waray pa ako mahimo nga maupay nga magyarakan tikang maghimangraw ka ha akon. Maluya gud ako nga magyarakan, mahinay ngan nag-aalang.”"
Exodus,4,11,"Nagsiring ha iya an Ginoo , “Hin-o an nahatag han tawo han iya baba? Hin-o an naghihimo ha iya nga bungol o ngula? Hin-o an nahatag ha iya hin pakakita o naghihimo ha iya nga buta? Hi ako nga Ginoo ."
Exodus,4,12,"Hala, kadto na! Bubuligan ko ikaw hin pagyakan ngan susumatan ko ikaw han imo igyayakan.”"
Exodus,4,13,"Kundi binmaton hi Moises, “Ayaw ako, Ginoo, pagsugo gad hin lain nga tawo.”"
Exodus,4,14,"Tungod hini nasina kan Moises an Ginoo ngan nagsiring, “Ano man hi Aaron nga imo bugto nga Levita? Maaram ako nga maupay hiya mamulong. Ngani, makanhi hiya yana hin pagtapo ha imo, ngan malilipay hiya hin pagkita ha imo."
Exodus,4,15,"Makakaghimangraw ka ha iya ngan makakagsumat ha iya kon ano an igsisiring. Bubuligan ko kamo nga duha hin pagyakan, ngan susumatan ko kamo kon ano an iyo pagbubuhaton."
Exodus,4,16,Hiya an magigin parayakan nimo ngan maghihimangraw hiya han mga tawo para ha imo. Niyan masusugad ka han Dyos nga magsusumat ha iya kon ano an igsisiring.
Exodus,4,17,Dad-a ini nga tungkod; kay magbubuhat ka hin mga milagro pinaagi hini.”
Exodus,4,18,"Binmalik hi Moises ngadto kan Jetro nga iya ugangan nga lalake ngan nagsiring ha iya, “Tugoti gad ako hin pagbalik ngadto han akon kauropdan didto ha Ehipto hin panginano kon mga buhi pa hira.” Tinmugot hi Jetro ngan nanamilit hiya kan Moises."
Exodus,4,19,"Han nakadto pa ha Madian hi Moises, nagsiring ha iya an Ginoo , “Balik ngadto ha Ehipto kay mga patay na ngatanan adton mga karuyag magpatay ha imo.”"
Exodus,4,20,"Sanglit gindara ni Moises an iya asawa ngan an iya mga anak nga kalalaken-an, ginpasakay hira hin asno, ngan linmakat hira ngadto ha Ehipto, dara an tungkod nga iginpapadara ha iya han Dyos."
Exodus,4,21,"Nagsiring na liwat kan Moises an Ginoo , “Yana nga tibalik ka na ngadto ha Ehipto, pagbuhata gud ha atubangan han hadi an ngatanan nga mga milagro nga iginhatag ko ha imo gahom hin pagbuhat. Kundi patitig-ahon ko an kasingkasing han hadi ngan diri niya tutugotan hin paglakat an mga tawo."
Exodus,4,22,"Niyan kinahanglan pagsumatan mo hiya nga nasiring ako nga Ginoo , ‘Akon suhag nga lalake an Israel."
Exodus,4,23,"Ginsiring ko ikaw nga palakton mo an akon anak basi magsingba hiya ha akon, kundi dinmiri ka. Yana papatayon ko an imo suhag nga lalake!’”"
Exodus,4,24,"Didto hin usa nga karampohan nga dapit dida han dalan tipakadto ha Ehipto, gintapo han Ginoo hi Moises ngan gin-iparatay hiya."
Exodus,4,25,"Niyan kinmuha hi Sefora nga iya asawa hin usa nga matarom nga bato ngan gintori an iya anak nga lalake, ngan iya iginpahid han tiil ni Moises an inutod nga panit. Tungod han seremonyas hin pagtori, nagsiring hi Sefora kan Moises, “Ha pagkatinuod bana ko ikaw ha dugo.” Sanglit gintalwas han Ginoo an kinabuhi ni Moises."
Exodus,4,26,"Niyan kinmuha hi Sefora nga iya asawa hin usa nga matarom nga bato ngan gintori an iya anak nga lalake, ngan iya iginpahid han tiil ni Moises an inutod nga panit. Tungod han seremonyas hin pagtori, nagsiring hi Sefora kan Moises, “Ha pagkatinuod bana ko ikaw ha dugo.” Sanglit gintalwas han Ginoo an kinabuhi ni Moises."
Exodus,4,27,"Hini ngahaw nga takna nagsiring kan Aaron an Ginoo , “Pakadto ha kamingawan hin pagtapo kan Moises.” Sanglit kinmadto hi Aaron hin pagtapo kan Moises didto han baraan nga bukid; ngan han pagkatapo na nira, ginhadkan ni Aaron hi Moises."
Exodus,4,28,Niyan ginsumatan ni Moises hi Aaron han ngatanan nga iginsiring han Ginoo han pagsugoa niya kan Moises hin pagbalik ngadto ha Ehipto; ginsumatan liwat niya hi Aaron hiunong han mga milagro nga ginsugo han Ginoo nga pagbuhaton niya.
Exodus,4,29,Sanglit kinmadto ha Ehipto hira Moises ug Aaron ngan gintirok nira an ngatanan nga mga pangulo nga Israelita.
Exodus,4,30,"Ginsumatan hira ni Aaron han ngatanan nga iginsiring han Ginoo kan Moises, ngan ginbuhat ni Moises atubangan han mga tawo an ngatanan nga mga milagro."
Exodus,4,31,"Tinmoo hira, ngan han pakabati nira nga kinmada ha ira an Ginoo ngan hinkit-an niya an pagraogdaoga ha ira, nanyukbo ngan nagsingba hira."
Exodus,5,1,"Katapos hini, kinmadto han hadi han Ehipto hira Moises ug Aaron ngan nagsiring, “Nasiring an Ginoo nga Dyos han Israel, ‘Palakta an akon mga tawo, basi makagsaurog hira hin pyesta didto ha kamingawan ha pagpasidungog ha akon.’”"
Exodus,5,2,“Hin-o man ito nga an Ginoo ?” pinmakiana an hadi. “Kay ano nga mamamati ako ha iya ngan palalakton ko an Israel? Diri ako nakilala han Ginoo ; ngan diri ko palalakton an Israel.”
Exodus,5,3,"Binmaton hira Moises ug Aaron, “Nagpadayag ha amon an Dyos han mga Hebreo. Tugoti kami hin paglakat hin tulo ka adlaw ngadto ha kamingawan basi maghalad kami hin mga halad nga tinubod ngadto han Ginoo nga amon Dyos. Kon diri kami maghalad, pamamatayon kami niya pinaagi hin sakit o hin araway.”"
Exodus,5,4,"Nagsiring an hadi kanda Moises ug Aaron, “Kay ano nga ginpapaundang niyo an mga tawo han ira trabaho? Pabalika ito nga mga oripon ngadto han trabaho!"
Exodus,5,5,Darudamo na ngani kamo nga mga tawo kay han mga Ehiptohanon. Ngan yana karuyag na niyo umundang hin pagtrabaho!”
Exodus,5,6,"Hito manta nga adlaw ginsugo han hadi an mag-isog nga mga kapatas nga Ehiptohanon ngan an mga tinaporan nga mga Israelita,"
Exodus,5,7,“Ayaw na niyo pagtagi an mga tawo hin mga uhot nga hirimoon nga baldosa; hira ngahaw an papagbilnga hini.
Exodus,5,8,"Kundi papaghimoa hira hin amo la gihapon kadamo nga mga baldosa kay han una ngan ayaw gud niyo pagpaibani. Kulang hira hin trabaho, sanglit naghihinangyo hira nga tugotan hira hin paglakat ngan paghalad hin mga halad nga tinubod ngadto han ira Dyos!"
Exodus,5,9,Dugangi hin trabaho ini nga mga tawo ngan ayaw pahunonga hira hin pagtrabaho basi mawaray na nira panahon hin pamati hin mga buwa.”
Exodus,5,10,"Ginmawas an mag-isog nga mga kapatas han mga oripon ngan an mga tinaporan nga Israelita, ngan nagsiring hira ngadto han mga Israelita, “Nagsiring an hadi nga diri na kamo niya tatagan hin mga uhot."
Exodus,5,11,"Nasiring hiya nga kamo ngahaw an kinahanglan mamiling hini, bisan diin niyo hiaagii ini, kundi kinahanglan himoon gihapon niyo an sugad kadamo nga mga baldosa.”"
Exodus,5,12,Sanglit ginsahid han mga tawo an bug-os nga Ehipto hin pagbiling hin mga uhot.
Exodus,5,13,Ginpirit hira han mag-isog nga mga kapatas han mga oripon hin paghimo kada adlaw hin sugad gihapon kadamo nga mga baldosa han ira ginhimo hadto han gintatagan pa hira hin mga uhot.
Exodus,5,14,"Ginhampak han mag-isog nga mga kapatas nga Ehiptohanon an mga tinaporan nga Israelita nga ira iginbutang nga tinaporan han trabaho ngan ginpakianhan hira, “Kay ano nga diri kamo naghihimo hin sugad kadamo nga mga baldosa han iyo ginhimo hadto?”"
Exodus,5,15,"Niyan kinmadto han hadi an mga tinaporan, ngan nagsumbong, “Kay ano nga ginbubuhat mo ini ha amon, Harangdon nga Hadi?"
Exodus,5,16,Diri kami tinatagan hin mga uhot kundi pinapahimo la gihapon kami hin mga baldosa! Ngan yana ginhahampak kami ngan aada ha imo an kasaypanan.”
Exodus,5,17,"Binmaton an hadi, “Mga hubya kamo ngan diri kamo karuyag magtrabaho, sanglit naghahangyo kamo ha akon nga tugotan kamo hin pagkadto ngan paghalad hin mga halad nga tinubod ngadto han Ginoo ."
Exodus,5,18,"Hala, balik kamo dayon hin pagtrabaho! Diri kamo tatagan hin mga uhot, kundi kinahanglan maghimo kamo gihapon hin amo ngahaw nga kadamo nga mga baldosa.”"
Exodus,5,19,Hinsabtan han mga tinaporan nga makuri gud an ira kahimtang han pagsumati ha ira nga kinahanglan maghimo hira kada adlaw han sugad kadamo nga mga baldosa han ira ginhimo hadto.
Exodus,5,20,"Han nabaya na hira, ira ginkatapo hira Moises ug Aaron, nga naghihinulat ha ira."
Exodus,5,21,"Nagsiring hira kanda Moises ug Aaron, “Hinkit-an han Ginoo an iyo ginbuhat ngan kakastigohon kamo kay gin-aghat niyo hin kasina ha amon an hadi ngan an iya mga opisyal hin kasina ha amon. Iyo tinagan hira hin pasangil hin pagpatay ha amon.”"
Exodus,5,22,"Niyan binmalik na liwat ngadto han Ginoo hi Moises ngan nagsiring, “ Ginoo , kay ano nga ginpapag-antos mo an imo mga tawo? Kay ano nga ginpakanhi mo pa ako?"
Exodus,5,23,"Tikang la ako kumadto han hadi hin pakighimangraw para ha imo, iya na gintalumpigos hira. Ngan waray ka gud nabuhat hin pagbulig ha ira!”"
Exodus,6,1,"Niyan nagsiring kan Moises an Ginoo , “Yana hikikit-an mo an akon pagbubuhaton ngadto han hadi. Pagpipiriton ko hiya hin pagpalakat han akon mga tawo. Ngani pagpipiriton ko hiya hin pagpagawas ha ira tikang han iya tuna.”"
Exodus,6,2,"Naghimangraw kan Moises an Dyos ngan nagsiring, “Ako amo an Ginoo ."
Exodus,6,3,"Pinmakita ako nga Dyos nga Labi Kamakagarahum kan Abraham, kan Isaac, ngan kan Jacob kundi waray ako magpakilala ha ira pinaagi han akon baraan nga ngaran nga an Ginoo ."
Exodus,6,4,"Ginhimo ko liwat ha ira an akon ginsaaran ngan akon ginsaad hin paghatag ha ira han tuna han Canaan, an tuna diin hira nag-ukoy sugad nga mga lumalangyaw."
Exodus,6,5,"Yana hinbatian ko an pag-araba han mga Israelita nga gin-oripon han mga Ehiptohanon, ngan nahinumdom ako han akon ginsaaran."
Exodus,6,6,"Sanglit sumati an mga Israelita nga nasiring ako ha ira, ‘Amo ako an Ginoo ; tatalwason ko kamo ngan igagawas ko kamo tikang han iyo pagkaoripon han mga Ehiptohanon. Babayawon ko an akon gamhanan nga butkon hin makalilisang nga pagkastigo ha ira, ngan tatalwason ko kamo."
Exodus,6,7,"Hihimoon ko kamo nga akon kalugaringon nga mga tawo, ngan magigin Dyos ako niyo. Mahibabaroan niyo nga ako amo an Ginoo nga iyo Dyos, kon talwason ko na kamo tikang han pagkaoripon didto ha Ehipto."
Exodus,6,8,"Dadad-on ko kamo ngadto han tuna nga akon iginsumpa hin paghatag kanda Abraham, Isaac, ug Jacob; ngan ighahatag ko ini ha iyo nga iyo kalugaringon nga malon. Amo ako an Ginoo .’”"
Exodus,6,9,"Ginsumatan hini ni Moises an mga Israelita, kundi waray gud hira mamati ha iya, kay nagturaw na hira tungod han ira mapait nga pagkaoripon."
Exodus,6,10,"Niyan nagsiring kan Moises an Ginoo ,"
Exodus,6,11,“Kadto ngan sumati an hadi han Ehipto nga kinahanglan pagawson niya han iya tuna an mga Israelita.”
Exodus,6,12,"Kundi binmaton hi Moises, “Diri ngani namamati ha akon an mga Israelita, asay pa ba an hadi? Maluya gud ako nga magyanakan.”"
